Diện tích (m2),Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Giá_per_m2,Tổng_phòng,Aspect_ratio,Diện_tích_per_phòng,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Giấy tờ pháp lý_Không có sổ,Giấy tờ pháp lý_Sổ chung / công chứng vi bằng,Giấy tờ pháp lý_Đang chờ sổ,Giấy tờ pháp lý_Đã có sổ,Hướng_Không xác định,Hướng_Nam,Hướng_Tây,Hướng_Tây Bắc,Hướng_Tây Nam,Hướng_Đông,Hướng_Đông Bắc,Hướng_Đông Nam,Tình trạng nội thất_Hoàn thiện cơ bản,Tình trạng nội thất_Không xác định,Tình trạng nội thất_Nội thất cao cấp,Tình trạng nội thất_Nội thất đầy đủ,Phường/Xã_encoded,Thành phố_encoded,Giá bán_numeric_log,Diện tích (m2)_log,Giá_per_m2_log
60.0,4.0,15.0,3.0,3.0,3.0,83333333.33333333,6.0,0.26666666666666666,10.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5805066500.246728,6444340613.27308,22.33270374958051,4.110873864173311,18.23835919915841
42.0,4.0,11.0,2.0,2.0,2.0,83333333.33333333,4.0,0.36363636363636365,10.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6357331277.0070505,6478016096.952897,21.976028805727495,3.7612001156935624,18.23835919915841
35.0,3.0,12.0,2.0,1.0,1.0,117142857.14285713,3.0,0.25,11.666666666666666,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,6075595084.833695,6444340613.27308,22.134252810900577,3.58351893845611,18.578904757703846
56.0,4.0,14.0,2.0,3.0,2.0,33750000.0,5.0,0.2857142857142857,11.2,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6357236793.850577,6473607613.312442,21.359842666547063,4.04305126783455,17.334491004912444
65.0,4.0,13.0,2.0,3.0,2.0,127692307.69230771,5.0,0.3076923076923077,13.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7442275014.617034,6444340613.27308,22.839521351869447,4.189654742026425,18.665134089684653
80.0,4.0,20.0,4.0,4.0,3.0,83750000.0,8.0,0.2,10.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,4828141165.564767,6473607613.312442,22.625373363492585,4.394449154672439,18.24334674060975
80.0,4.0,20.0,4.0,4.0,4.0,181250000.0,8.0,0.2,10.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,8040927125.966348,6444340613.27308,23.397414486441907,4.394449154672439,19.0153878572163
64.0,3.8,17.0,4.0,3.0,3.0,107812500.0,7.0,0.22352941176470587,9.142857142857142,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7003462076.415738,6478016096.952897,22.654787248694554,4.174387269895637,18.495904174465316
60.0,4.0,15.0,3.0,2.0,2.0,78000000.0,5.0,0.26666666666666666,12.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5928332320.988086,6478016096.952897,22.26656394708964,4.110873864173311,18.17221939747438
40.0,4.0,10.0,2.0,2.0,2.0,107475000.0,4.0,0.4,10.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,5946345429.53344,6464509836.25199,22.181648274693167,3.713572066704308,18.49276882965111
56.0,4.0,13.0,3.0,3.0,3.0,46428571.428571425,6.0,0.3076923076923077,9.333333333333334,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6393225102.319236,5394303644.51374,21.678777282358464,4.04305126783455,17.65342561277716
50.0,4.0,12.5,4.0,5.0,4.0,138000000.0,9.0,0.32,5.555555555555555,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,5287871244.715419,6478016096.952897,22.654787248694554,3.9318256327243257,18.742764250367856
44.0,4.0,11.0,3.0,4.0,4.0,170227272.72727272,7.0,0.36363636363636365,6.285714285714286,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,7294807614.21645,6473607613.312442,22.73683463460905,3.8066624897703196,18.952645006431776
51.0,4.0,12.75,4.0,3.0,3.0,99019607.84313725,7.0,0.3137254901960784,7.285714285714286,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,6273119341.436191,6444340613.27308,22.3426540804317,3.9512437185814275,18.410828457608364
120.0,4.7,24.7,4.0,2.0,3.0,70750000.0,6.0,0.19028340080971662,20.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6146612551.159617,6444340613.27308,22.862154837387454,4.795790545596741,18.0746631086219
13.5,3.0,4.5,1.0,1.0,2.0,40740740.74074074,2.0,0.6666666666666666,6.75,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,6018688348.116139,6464509836.25199,20.125428838008972,2.6741486494265287,17.52273917529186
80.0,5.0,16.0,3.0,2.0,1.0,22375000.0,5.0,0.3125,16.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,5515860435.145175,2932561788.88203,21.305481457357732,4.394449154672439,16.92345486681793
52.2,4.0,14.0,1.0,1.0,2.0,73754789.27203065,2.0,0.2857142857142857,26.1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,5273572930.877672,6444340613.27308,22.071338985505843,3.9740583963475986,18.116256503915952
39.0,4.0,8.3,3.0,4.0,2.0,126923076.92307693,7.0,0.48192771084337344,5.571428571428571,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6896244799.584227,6471881569.217854,22.32265341372903,3.6888794541139363,18.659091775276153
80.0,4.0,20.0,1.0,3.0,1.0,107500000.0,4.0,0.2,20.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,8321746782.1341715,6471881569.217854,22.875028040322153,4.394449154672439,18.493001414834318
115.0,4.0,30.0,3.0,4.0,3.0,25652173.913043477,7.0,0.13333333333333333,16.428571428571427,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,5575409632.4417,4229321754.2066755,21.80507100763712,4.7535901911063645,17.06013891791794
108.0,4.0,27.0,4.0,3.0,3.0,65740740.74074074,7.0,0.14814814814814814,15.428571428571429,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6832196452.933152,6444340613.27308,22.683360621134526,4.6913478822291435,18.00122940908073
98.0,5.5,18.0,3.0,2.0,2.0,62244897.95918367,5.0,0.3055555555555556,19.6,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6628833515.234198,6473607613.312442,22.53155460828961,4.59511985013459,17.946587145520677
150.0,6.0,25.0,2.0,2.0,2.0,34666666.666666664,4.0,0.24,37.5,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,5533396288.085493,4245852371.093719,22.3719244627261,5.017279836814924,17.36128919728369
66.0,4.1,13.0,3.0,3.0,2.0,41666666.666666664,6.0,0.3153846153846154,11.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5772485354.305432,4044193380.4409933,21.734866748988527,4.204692619390966,17.545212030598464
32.0,4.0,13.0,2.0,2.0,1.0,93750000.0,4.0,0.3076923076923077,8.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6324550072.018802,6478016096.952897,21.821878125947855,3.4965075614664802,18.35614223348146
84.0,4.0,22.0,6.0,5.0,2.0,152380952.3809524,11.0,0.18181818181818182,7.636363636363637,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6952737127.931579,6464509836.25199,23.272711007950107,4.442651256490317,18.841894215591168
90.0,4.0,13.0,4.0,5.0,4.0,111100000.0,9.0,0.3076923076923077,10.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6107837945.934924,6478016096.952897,23.025750925040132,4.51085950651685,18.525941263610758
21.0,4.0,13.0,3.0,1.0,3.0,123333333.33333333,4.0,0.3076923076923077,5.25,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7696901624.317872,6471881569.217854,21.67492371304396,3.091042453358316,18.63040128304254
100.0,5.0,20.0,4.0,5.0,3.0,55000000.0,9.0,0.25,11.11111111111111,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4806557940.222401,4051583764.3770323,22.428013929366653,4.61512051684126,17.822843761378564
36.0,4.0,9.0,3.0,3.0,3.0,111944444.44444446,6.0,0.4444444444444444,6.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,5831017211.68024,6471881569.217854,22.11703221315314,3.6109179126442243,18.533513283381897
45.0,4.0,13.0,3.0,3.0,5.0,324444444.4444444,6.0,0.3076923076923077,7.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6805849146.306171,9292467465.333433,23.404287365729196,3.828641396489095,19.597624878972574
50.0,5.2,9.5,4.0,3.0,4.0,119000000.0,7.0,0.5473684210526316,7.142857142857143,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6548785436.7108,6464509836.25199,22.506657056672015,3.9318256327243257,18.594634059479166
30.0,4.0,13.0,3.0,3.0,2.0,243333333.33333334,6.0,0.3076923076923077,5.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7166216738.685468,9367147621.619719,22.711140185237742,3.4339872044851463,19.30994280754819
107.0,4.5,25.0,6.0,6.0,4.0,75140186.91588785,12.0,0.18,8.916666666666666,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,5928332320.988086,6478016096.952897,22.807694920261664,4.68213122712422,18.13486609898384
101.3,4.0,25.2,4.0,2.0,1.0,64165844.02764067,6.0,0.15873015873015872,16.883333333333333,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,5652015688.949522,6444340613.27308,22.59506801400185,4.627909672957581,17.97698161817798
65.0,4.0,17.0,10.0,6.0,5.0,138446153.84615386,16.0,0.23529411764705882,4.0625,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,6686159731.696226,6444340613.27308,22.920379297109346,4.189654742026425,18.74599203432561
40.0,4.5,17.0,6.0,3.0,4.0,325000000.0,9.0,0.2647058823529412,4.444444444444445,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7640794247.826315,9169252500.671946,23.28821519448487,3.713572066704308,19.599335743370936
70.0,5.0,14.0,4.0,4.0,3.0,78571428.57142857,8.0,0.35714285714285715,8.75,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,5292112551.159617,4044193380.4409933,22.428013929366653,4.2626798770413155,18.17951869986275
61.0,5.5,11.3,4.0,3.0,2.0,117213114.75409836,7.0,0.48672566371681414,8.714285714285714,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6577613008.869684,6464509836.25199,22.69037819379219,4.127134385045092,18.579504338010484
64.0,4.0,16.0,4.0,3.0,3.0,21093750.0,7.0,0.25,9.142857142857142,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,5933121873.578899,6473607613.312442,21.02337043013749,4.174387269895637,16.864487393444485
60.0,4.0,13.0,4.0,3.0,2.0,48333333.333333336,7.0,0.3076923076923077,8.571428571428571,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6261248294.6794,6471881569.217854,21.787976574283668,4.110873864173311,17.693632032406395
35.0,3.4,10.0,3.0,3.0,4.0,185714285.7142857,6.0,0.33999999999999997,5.833333333333333,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,7050423521.748215,6473607613.312442,22.59506801400185,3.58351893845611,19.039719957743205
43.0,4.3,10.0,2.0,2.0,1.0,109302325.58139534,4.0,0.43,10.75,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,7720023861.139685,6478016096.952897,22.27082834587519,3.784189633918261,18.5096282391178
58.0,4.5,13.0,1.0,1.0,2.0,37931034.48275862,2.0,0.34615384615384615,29.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,5959028612.582172,6478016096.952897,21.511723197765228,4.07753744390572,17.451280213127898
40.0,3.5,12.0,2.0,2.0,2.0,92500000.0,4.0,0.2916666666666667,10.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6740214665.593674,6464509836.25199,22.03159865686686,3.713572066704308,18.342719213293464
93.0,4.0,25.0,3.0,2.0,2.0,84946236.55913979,5.0,0.16,18.6,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,7475579538.318284,6473607613.312442,22.79012859654597,4.543294782270004,18.257529115038285
16.8,4.0,13.0,4.0,3.0,5.0,177380952.3809524,7.0,0.3076923076923077,2.4,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,6106843467.506471,6444340613.27308,21.815189137799294,2.8791984572980396,18.993810256692093
40.0,4.0,10.0,4.0,4.0,5.0,450000000.0,8.0,0.4,5.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,6519550072.018802,9367147621.619719,23.61363759489813,3.713572066704308,19.92475814295086
80.0,4.0,16.0,2.0,2.0,2.0,53500000.00000001,4.0,0.25,20.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,4878353483.558357,6444340613.27308,22.177218846773762,4.394449154672439,17.795192230557824
61.5,3.8,16.2,4.0,4.0,4.0,243902439.02439025,8.0,0.2345679012345679,7.6875,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,7617905669.10945,6473607613.312442,23.431316038115288,4.135166556742356,19.31227886733615
40.0,5.0,8.0,2.0,2.0,1.0,187500000.0,4.0,0.625,10.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,8094173624.374716,6473607613.312442,22.73816885762201,3.713572066704308,19.049289408708074
48.0,4.0,12.0,3.0,2.0,2.0,87291666.66666667,5.0,0.3333333333333333,9.6,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,5992232510.80282,6478016096.952897,22.15596657111912,3.8918202981106265,18.284765571428412
101.0,4.0,13.0,6.0,6.0,2.0,81683168.31683168,12.0,0.3076923076923077,8.416666666666666,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,8379092708.125757,6444340613.27308,22.833479037414214,4.624972813284271,18.218358532694165
62.3,5.35,11.5,2.0,3.0,3.0,80256821.82985555,5.0,0.4652173913043478,12.459999999999999,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5883761711.321548,6478016096.952897,22.33270374958051,4.147885329150131,18.200742336047103
