Giá (tỷ VNĐ),Diện tích (m2),Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Thành phố_encoded,Phường/Xã_encoded,Loại hình_Nhà biệt thự,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Giấy tờ pháp lý_encoded,Hướng_sin,Hướng_cos,Tình trạng nội thất_encoded
7.36,38.0,5.6,7.0,3.0,3.0,5.0,7.688481542509216,11.010956003910067,0,0,1,0,4,0.0,1.0,1.5
5.8,139.0,5.0,27.8,3.0,2.0,1.0,4.942532781780636,5.014980001777303,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.85,42.0,4.2,10.0,4.0,5.0,5.0,7.688481542509216,7.792148751221896,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
2.6,20.0,4.1,5.0,2.0,2.0,2.0,7.688481542509216,6.754126091206596,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.4,53.0,4.0,13.0,4.0,4.0,4.0,7.688481542509216,7.829941667293281,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
1.85,77.0,5.0,16.0,2.0,2.0,1.0,3.486212360648896,7.565490009775172,0,1,0,0,4,-0.7071067811865477,0.7071067811865474,1.3
7.53,86.0,5.163332257370234,16.655910507645917,7.0,5.0,3.0,7.688481542509216,7.106919200782014,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
2.67,62.0,5.5,11.3,2.0,2.0,1.6607142857142856,4.942532781780636,5.112196003910069,0,0,1,0,4,-0.7071067811865477,0.7071067811865474,1.3
7.45,82.0,4.0,21.0,4.0,3.0,2.0,7.688481542509216,6.159498078802917,0,0,1,0,4,0.7071067811865476,0.7071067811865476,1.3
6.25,40.0,3.521363372331802,11.359236684941296,3.0,3.0,1.0,7.688481542509216,6.405932261217798,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.4,60.0,4.0,15.0,3.0,2.0,2.0,7.688481542509216,6.01616568723286,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
3.2,17.0,4.0,4.0,3.0,3.0,4.0,7.688481542509216,6.754126091206596,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.8,65.0,5.0,13.0,5.0,5.0,3.0,7.688481542509216,5.83781591131254,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
1.5,100.0,10.0,10.0,2.0,1.0,1.0,4.931075001879841,7.565490009775172,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
11.0,45.0,3.73496987939662,12.048289933537482,4.0,5.0,6.0,11.577636567407344,9.900245004887584,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.7,60.0,4.0,15.0,2.0,2.0,2.0,7.688481542509216,8.89888246816722,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
10.85,149.0,8.0,19.0,6.0,5.0,6.0,7.688481542509216,5.892913891604215,0,1,0,0,4,-0.7071067811865477,0.7071067811865474,1.5
6.8,37.0,3.38673884437522,10.92496401411361,3.0,2.0,2.0,7.688481542509216,9.140200962478382,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
10.8,150.0,7.0,25.0,3.0,3.0,2.6785714285714284,7.688481542509216,7.524020002172261,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
25.0,120.0,6.099180272790763,19.67477507351859,4.0,4.0,1.607142857142857,11.577636567407344,14.25026000651678,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.1,64.0,4.0,16.0,5.0,5.0,4.0,7.688481542509216,6.272079465158497,0,1,0,0,4,-1.0,-1.8369701987210292e-16,1.5
5.4,72.0,4.0,18.0,4.0,4.0,4.0,7.688481542509216,6.01616568723286,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.25,80.0,4.0,20.0,5.0,3.0,3.0,7.688481542509216,7.524020002172261,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.5
4.2,35.0,3.2,11.0,2.0,2.0,2.0,7.688481542509216,7.100345670061038,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.8,81.0,4.0,20.5,3.0,2.0,2.0,7.688481542509216,7.100345670061038,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.939,90.0,5.0,18.0,3.0,3.0,3.0,7.631757021692561,6.937551855472287,0,1,0,0,4,-0.7071067811865475,-0.7071067811865477,1.5
25.0,55.0,4.129164564412516,13.319885691653274,5.0,5.0,1.0,11.577636567407344,7.565490009775172,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.5,56.0,4.0,14.0,2.0,1.0,1.0,7.688481542509216,5.474496669925058,0,1,0,0,3,0.0,1.0,1.3
5.6,90.0,5.0,18.0,4.0,4.0,1.2053571428571428,7.688481542509216,6.01616568723286,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.75,25.0,2.783882181415011,8.980265101338745,2.0,2.0,1.0,7.688481542509216,6.955032773930687,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.68,60.0,4.0,15.0,3.0,2.0,2.0,7.688481542509216,6.526258905448654,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.9,50.0,4.0,13.0,3.0,5.0,4.0,7.688481542509216,9.75401384765772,0,0,1,0,4,1.0,6.123233995736766e-17,1.3
5.5,52.0,4.014971979976947,12.951522516054665,4.0,4.0,1.0,7.688481542509216,6.977254841862959,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
19.5,182.0,7.0,22.0,4.0,4.0,4.0,7.688481542509216,6.655102085369827,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.2,200.0,5.0,40.0,11.0,3.0,2.0,4.942532781780636,5.487372502443793,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
10.7,84.0,4.0,21.0,5.0,6.0,4.0,7.688481542509216,11.179302780493105,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.1,80.0,4.979959839195493,16.064386578049977,2.0,2.0,2.0,7.688481542509216,4.551603574919704,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
8.55,65.0,4.0,16.25,4.0,3.0,3.0,7.631757021692561,7.504280957035796,0,1,0,0,4,1.0,6.123233995736766e-17,1.3
4.0,40.0,3.521363372331802,11.359236684941296,3.0,3.0,2.0,7.688481542509216,8.011101725823304,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.0,58.05,4.3,13.5,4.0,2.0,3.0,7.688481542509216,7.829941667293281,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.79,56.0,4.166533331199932,13.44043010064494,3.0,2.0,1.0,7.688481542509216,8.824686668838927,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
6.8,55.0,5.0,11.0,2.0,3.0,2.0,7.688481542509216,7.106919200782014,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
1.25,300.0,10.0,30.0,16.0,3.0,1.0044642857142856,4.942532781780636,6.069607699827055,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.0,64.0,4.0,16.0,5.0,5.0,4.0,7.688481542509216,6.642965628054741,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
5.95,79.5,4.0,19.0,4.0,5.0,4.0,7.688481542509216,5.557043940875026,0,0,1,0,4,-0.7071067811865477,0.7071067811865474,1.5
6.15,60.0,4.0,15.0,5.0,5.0,3.0,7.688481542509216,5.300713096401806,0,0,0,1,4,-0.7071067811865475,-0.7071067811865477,1.3
7.82,66.0,6.1,11.0,3.0,2.0,3.0,7.688481542509216,8.932278001955035,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
7.3,68.0,5.7,12.0,2.0,3.0,2.0,7.688481542509216,7.949256525989205,0,0,0,1,1,-1.0,-1.8369701987210292e-16,1.1
4.6,47.0,4.0,12.0,3.0,2.0,2.0,7.688481542509216,7.100345670061038,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
27.5,400.0,20.0,20.0,5.0,5.0,2.0,4.942532781780636,7.382675003491133,1,0,0,0,4,-0.7071067811865475,-0.7071067811865477,1.3
3.49,60.0,4.0,15.0,2.0,2.0,2.0,7.688481542509216,6.159498078802917,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
12.0,185.0,6.0,17.0,2.0,1.0,4.955357142857142,7.565490009775172,7.565490009775172,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.99,52.0,3.85,13.5,2.0,1.0,1.0,7.688481542509216,7.334473917293552,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.25,51.0,7.2,7.0,3.0,3.0,1.0,7.688481542509216,6.646784851447022,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
11.5,65.0,4.2,16.0,4.0,5.0,4.0,7.688481542509216,9.917245004887588,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.5,66.0,4.4,15.0,2.0,3.0,2.0,7.688481542509216,5.045067243064685,0,0,1,0,4,0.0,1.0,1.1
4.5,69.3,4.2,16.5,4.0,4.0,2.0,5.269161116541762,7.317671552566825,0,1,0,0,4,1.2246467991473532e-16,-1.0,1.5
8.95,37.0,3.38673884437522,10.92496401411361,3.0,3.0,6.0,11.577636567407344,8.328152636723773,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
11.9,80.0,4.0,20.0,4.0,4.0,3.0,7.688481542509216,9.75401384765772,0,1,0,0,4,0.7071067811865476,0.7071067811865476,1.5
5.98,25.0,2.783882181415011,8.980265101338745,3.0,3.0,3.0,7.688481542509216,7.829941667293281,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
11.0,90.0,5.282045058497703,17.038855027411945,4.0,4.0,1.2053571428571428,7.631757021692561,6.937551855472287,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
19.5,186.9,7.6,26.6,5.0,4.0,2.0,7.688481542509216,8.263921435553694,0,1,0,0,4,-1.0,-1.8369701987210292e-16,1.1
1.666,22.0,2.61151297144012,8.424235391742318,2.0,2.0,2.0,7.688481542509216,9.75401384765772,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
4.6,48.0,4.0,12.0,4.0,3.0,3.0,7.688481542509216,6.272079465158497,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
14.5,120.0,5.0,24.0,7.0,5.0,1.0,7.688481542509216,8.89888246816722,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.99,40.0,5.0,8.0,3.0,3.0,2.0,4.931075001879841,7.565490009775172,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
14.5,115.0,8.0,14.0,4.0,4.0,1.5401785714285714,7.688481542509216,10.48140312805474,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.0,56.2,3.6,17.0,1.0,2.0,1.0,7.688481542509216,9.551834178452554,0,0,1,0,4,0.0,1.0,1.3
7.79,81.0,4.5,18.0,4.0,3.0,3.0,7.631757021692561,6.617935299867748,0,1,0,0,4,-0.7071067811865475,-0.7071067811865477,1.1
14.5,105.0,6.0,18.0,6.0,5.0,3.0,7.688481542509216,7.087872502443792,0,0,1,0,4,0.0,1.0,1.3
5.75,66.0,4.0,17.0,4.0,3.0,2.0,7.688481542509216,6.955032773930687,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.98,39.0,3.0,13.0,4.0,4.0,1.0,7.688481542509216,7.829941667293281,0,0,1,0,4,1.2246467991473532e-16,-1.0,1.3
3.95,72.0,4.0,18.0,3.0,2.0,1.2857142857142856,4.942532781780636,7.116900003153281,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.95,22.0,3.0,7.5,2.0,2.0,1.0,7.688481542509216,8.011101725823304,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.8,92.0,5.0,19.0,5.0,5.0,1.0,7.688481542509216,7.087872502443792,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
5.3,63.0,4.3,14.0,2.0,2.0,1.6875,7.688481542509216,7.684029035411346,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
13.5,60.0,4.0,15.0,5.0,5.0,5.0,7.688481542509216,6.9676539831659445,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.1
4.38,40.0,4.0,10.0,3.0,3.0,2.0,4.931075001879841,7.051383338763984,0,1,0,0,4,0.7071067811865476,0.7071067811865476,1.5
0.75,144.0,5.0,28.0,2.0,1.0,3.8571428571428568,7.688481542509216,7.565490009775172,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.79,60.0,4.0,15.0,3.0,2.0,2.0,7.631757021692561,6.534056256109483,0,0,1,0,4,0.0,1.0,1.1
9.655,80.0,4.979959839195493,16.064386578049977,4.0,3.0,3.0,7.631757021692561,7.504280957035796,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.5,80.0,5.0,16.0,3.0,2.0,3.0,3.486212360648896,6.982492864125122,0,1,0,0,4,1.0,6.123233995736766e-17,1.0
11.1,110.0,6.5,16.923076923076923,1.0,1.0,5.892857142857142,7.688481542509216,9.140200962478382,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.69,55.0,4.0,14.0,4.0,6.0,3.0,7.688481542509216,5.663406124443913,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.2,76.0,6.0,13.0,4.0,3.0,1.0178571428571428,7.688481542509216,7.690092454674562,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.3,48.0,3.8574603043971822,12.443420336765104,5.0,4.0,5.0,11.577636567407344,10.412196003910068,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
8.49,40.0,3.521363372331802,11.359236684941296,4.0,4.0,5.0,11.577636567407344,7.268838469057825,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.98,96.9,5.480784615363024,17.679950372138784,2.0,2.0,2.595535714285714,6.092860006516782,7.565490009775172,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.8,80.0,5.0,16.0,2.0,2.0,2.0,7.631757021692561,7.588838469057824,0,1,0,0,4,-0.7071067811865477,0.7071067811865474,1.1
2.06,31.0,3.5,9.0,2.0,1.0,1.0,7.688481542509216,8.562232814027372,0,0,1,0,0,0.7071067811865476,0.7071067811865476,1.1
1.44,30.0,4.5,7.0,2.0,3.0,2.0,7.688481542509216,5.045067243064685,0,0,1,0,3,0.7071067811865476,-0.7071067811865475,1.1
3.0,93.0,12.5,8.0,2.0,2.0,1.0,4.942532781780636,5.014980001777303,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.99,72.0,4.0,18.0,4.0,4.0,1.0,7.688481542509216,7.087872502443792,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
20.0,200.0,8.0,25.0,4.0,4.0,2.0,4.931075001879841,7.361778578410837,0,1,0,0,4,-0.7071067811865475,-0.7071067811865477,1.5
12.5,43.0,7.0,7.0,3.0,4.0,6.0,11.577636567407344,8.65499231521167,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.5,85.0,5.0,17.0,4.0,3.0,3.0,7.631757021692561,7.526170593985395,0,0,1,0,4,0.7071067811865476,0.7071067811865476,1.1
7.8,52.0,4.0,13.0,4.0,4.0,5.0,7.688481542509216,6.01616568723286,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
7.65,42.0,3.6083237105337433,11.639753904947558,4.0,4.0,5.0,11.577636567407344,9.173453853673209,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
6.5,35.0,3.5,10.0,3.0,4.0,4.0,11.577636567407344,9.032993339850115,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
0.3,1000.0,17.60681686165901,56.79618342470648,2.0,2.0,26.785714285714285,5.397755175784542,7.565490009775172,1,0,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.75,39.0,3.6,11.0,2.0,2.0,2.0,7.688481542509216,7.100345670061038,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
10.85,60.0,4.312771730569565,13.912166872805049,3.0,4.0,4.0,7.688481542509216,8.89888246816722,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.2,60.0,4.0,15.0,4.0,4.0,3.0,7.688481542509216,8.932278001955035,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
1.55,31.5,3.5,9.0,3.0,2.0,1.0,7.688481542509216,5.045067243064685,0,1,0,0,3,1.0,6.123233995736766e-17,1.5
6.2,76.0,4.5,16.88888888888889,4.0,4.0,1.0178571428571428,7.688481542509216,10.48140312805474,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.25,91.0,5.3113086899558,17.133253838567096,4.0,4.0,1.21875,7.631757021692561,8.003813640806897,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.5,64.0,4.0,16.0,2.0,2.0,1.0,7.688481542509216,6.159498078802917,0,0,1,0,4,1.0,6.123233995736766e-17,1.3
14.9,154.0,7.0,22.0,4.0,5.0,4.0,7.688481542509216,5.474496669925058,1,0,0,0,4,1.0,6.123233995736766e-17,1.5
8.95,120.0,5.2,23.1,2.0,1.0,1.0,7.688481542509216,6.754126091206596,0,0,1,0,4,0.7071067811865476,0.7071067811865476,1.1
5.65,44.0,4.4,10.0,3.0,3.0,1.0,7.688481542509216,6.955032773930687,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.25,48.0,4.0,12.0,3.0,3.0,2.0,7.688481542509216,6.955032773930687,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.0,50.0,3.9370039370059056,12.70001270001905,3.0,3.0,1.0,11.577636567407344,7.505947623702463,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.5,57.2,6.0,10.0,2.0,2.0,1.532142857142857,7.688481542509216,6.539660006516781,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.0,42.0,4.0,11.0,9.0,5.0,4.0,7.688481542509216,7.829941667293281,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.8,82.0,5.0,18.5,2.0,2.0,2.196428571428571,7.688481542509216,11.179302780493105,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.1,72.0,4.724404724407087,15.240015240022858,3.0,3.0,2.0,7.631757021692561,7.741464711632455,0,0,1,0,4,-0.7071067811865475,-0.7071067811865477,1.3
7.68,56.0,4.0,14.0,5.0,5.0,5.0,7.688481542509216,7.317671552566825,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.5,56.0,4.0,14.0,3.0,3.0,1.0,7.688481542509216,7.106919200782014,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.55,32.0,3.2,10.0,3.0,3.0,1.0,7.688481542509216,6.955032773930687,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
9.5,100.0,5.0,20.0,3.0,3.0,1.7857142857142858,7.688481542509216,6.9976263209343,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.3
9.5,137.0,5.0,28.0,9.0,5.0,1.0,7.688481542509216,6.397702470342614,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
12.9,87.0,4.5,23.0,5.0,5.0,4.0,7.688481542509216,7.317671552566825,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.95,40.0,4.0,12.0,2.0,3.0,2.0,7.688481542509216,7.100345670061038,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
7.8,68.0,4.0,17.0,4.0,5.0,4.0,7.688481542509216,7.106919200782014,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
9.2,87.0,4.85,17.0,4.0,5.0,4.0,7.688481542509216,7.106919200782014,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.82,125.0,5.9,21.0,3.0,2.0,2.0,4.942532781780636,5.300713096401806,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.1
5.668,51.0,4.0,12.8,2.0,3.0,1.3660714285714284,7.688481542509216,6.91796666962884,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.45,55.0,5.5,10.0,4.0,5.0,4.0,7.688481542509216,7.027300007519363,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
25.0,225.0,6.5,40.0,3.0,2.0,4.017857142857142,7.688481542509216,6.955032773930687,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.89,68.0,4.5,15.0,4.0,5.0,4.0,7.688481542509216,6.526258905448654,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
5.31,76.0,8.0,10.0,2.0,2.0,2.0357142857142856,7.688481542509216,9.551834178452554,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.3
9.8,85.0,5.0,17.0,4.0,5.0,4.0,7.688481542509216,5.557043940875026,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
11.5,82.0,4.1,20.0,3.0,3.0,1.4642857142857142,7.688481542509216,7.860731584092195,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
2.48,86.0,4.3,20.0,4.0,2.0,1.0,3.486212360648896,4.937626320934301,0,0,1,0,4,-1.0,-1.8369701987210292e-16,1.5
5.58,56.0,4.0,15.0,3.0,4.0,1.0,7.688481542509216,6.526258905448654,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
5.2,95.0,3.5,27.142857142857142,2.0,1.0,2.5446428571428568,4.942532781780636,7.565490009775172,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.5,55.0,4.129164564412516,13.319885691653274,2.0,2.0,1.4732142857142856,7.688481542509216,6.754126091206596,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.05,24.0,3.0,8.0,2.0,2.0,2.0,7.688481542509216,6.272079465158497,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.18,42.0,3.2,13.2,5.0,2.0,3.0,7.688481542509216,8.294128236444138,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
17.8,65.0,4.5,14.4,4.0,5.0,6.0,11.577636567407344,9.900245004887584,0,0,0,1,4,0.0,1.0,1.3
23.0,630.0,18.0,35.0,34.0,3.0,1.0,4.942532781780636,7.382675003491133,1,0,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.0,36.0,4.0,9.0,2.0,2.0,2.0,7.688481542509216,6.599245004887587,0,0,1,0,4,1.2246467991473532e-16,-1.0,1.3
2.999,105.0,5.5,19.0,3.0,2.0,1.0,3.856690834147931,8.160604352076163,0,0,1,0,4,0.0,1.0,1.3
6.3,48.0,4.0,12.0,3.0,3.0,3.0,7.688481542509216,8.824686668838927,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
9.95,52.0,4.5,11.555555555555555,3.0,4.0,5.0,11.577636567407344,10.773942110407988,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.7,25.0,2.783882181415011,8.980265101338745,3.0,3.0,1.0,11.577636567407344,10.412196003910068,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
11.95,72.2,4.4,17.0,8.0,6.0,4.0,7.688481542509216,9.551834178452554,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
11.8,106.0,4.2,29.0,5.0,4.0,4.0,7.688481542509216,8.28166081213178,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.25,110.0,5.0,22.0,2.0,2.0,1.0,7.631757021692561,6.534056256109483,0,1,0,0,4,0.7071067811865476,0.7071067811865476,1.3
4.6,56.0,4.0,14.0,3.0,3.0,3.0,7.688481542509216,7.829941667293281,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
10.6,46.0,4.2,11.0,4.0,5.0,4.0,7.688481542509216,8.28166081213178,0,0,0,1,4,0.7071067811865476,-0.7071067811865475,1.3
9.0,205.0,8.6,24.0,3.0,3.0,2.0,7.688481542509216,8.410326673183448,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.1
4.6,40.0,4.0,5.0,2.0,2.0,1.0,7.688481542509216,9.551834178452554,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
11.2,100.0,5.0,20.0,4.0,4.0,4.0,7.688481542509216,9.551834178452554,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.0,80.0,6.0,13.0,2.0,2.0,2.142857142857143,7.688481542509216,9.75401384765772,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.49,60.0,5.5,11.0,2.0,1.0,2.0,7.688481542509216,9.140200962478382,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
1.9,122.0,5.5,21.5,3.0,3.0,2.0,3.856690834147931,7.565490009775172,0,0,1,0,4,1.0,6.123233995736766e-17,1.1
7.0,56.0,4.0,14.0,5.0,5.0,1.0,7.688481542509216,5.83781591131254,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
3.35,52.0,5.7,9.12280701754386,2.0,2.0,2.0,7.688481542509216,6.272079465158497,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
5.8,76.0,5.1,15.0,3.0,2.0,2.0,7.688481542509216,5.508582761991438,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.3,64.0,4.0,16.0,2.0,2.0,2.0,7.688481542509216,8.89888246816722,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
1.37,57.5,4.4,12.0,2.0,2.0,2.0,7.688481542509216,4.142287099927475,0,0,1,0,3,-0.7071067811865477,0.7071067811865474,1.1
10.9,104.65,6.5,16.1,4.0,5.0,2.0,7.688481542509216,7.100345670061038,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.5
4.3,35.0,3.2,11.0,2.0,2.0,1.0,7.688481542509216,7.100345670061038,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.5,55.0,4.6,12.0,2.0,1.0,1.0,7.688481542509216,8.562232814027372,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.25,36.0,9.0,4.0,3.0,2.0,2.0,7.688481542509216,6.405932261217798,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.5
9.5,74.0,4.789572005931219,15.45023227719748,3.0,3.0,1.3214285714285714,7.688481542509216,7.317671552566825,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
4.85,51.0,4.0,15.0,2.0,2.0,2.0,7.688481542509216,6.526258905448654,0,0,1,0,4,-0.7071067811865477,0.7071067811865474,1.3
6.5,64.0,4.0,16.0,3.0,3.0,3.0,7.688481542509216,8.75788077299045,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.8,50.5,4.2,12.023809523809524,2.0,3.0,2.0,7.688481542509216,9.75401384765772,0,0,1,0,4,0.7071067811865476,0.7071067811865476,1.3
3.28,24.0,5.3,4.2,2.0,2.0,3.0,11.577636567407344,8.328152636723773,0,0,1,0,0,0.7071067811865476,-0.7071067811865475,1.1
7.6,183.0,6.0,21.0,3.0,3.0,3.267857142857143,11.577636567407344,7.496530776750133,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.3
6.2,86.0,6.3,13.650793650793652,3.0,2.0,2.0,7.631757021692561,7.096530776750132,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
7.5,32.0,3.1496031496047245,10.16001016001524,3.0,4.0,5.0,11.577636567407344,10.732821743380509,0,0,1,0,4,0.7071067811865476,-0.7071067811865475,1.1
8.6,42.0,3.6083237105337433,11.639753904947558,5.0,5.0,1.0,7.688481542509216,7.799938793946135,0,1,0,0,4,0.7071067811865476,-0.7071067811865475,1.3
