Thành phố,Phường/Xã,Diện tích (m2),Loại hình,Giấy tờ pháp lý,Hướng,Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Tình trạng nội thất,Giá bán (VND),Thành phố chính,Tình trạng nội thất_encoded,Giấy tờ pháp lý_encoded,Loại hình_grouped,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Hướng_grouped,Hướng_Nam,Hướng_Tây,Hướng_Tây Bắc,Hướng_Tây Nam,Hướng_Unknown,Hướng_Đông,Hướng_Đông Bắc,Hướng_Đông Nam,Thành phố chính_grouped,Thành phố chính_Khác,Thành phố chính_TP.HCM,Thành phố chính_Đà Nẵng,Phường/Xã_target_encoded,Thành phố_target_encoded
Đồng Nai,Phường Tân Vạn,53.7,Nhà phố liền kề,Sổ chung / công chứng vi bằng,Nam,4.5,12.0,2.0,2.0,2.0,Hoàn thiện cơ bản,1100000000.0,Khác,2,3.0,Nhà phố liền kề,False,False,True,Nam,True,False,False,False,False,False,False,False,Khác,True,False,False,2230000000.0,3422517857.142857
Hà Nội,Phường Hoàng Văn Thụ,40.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.1,15.0,6.0,3.0,3.0,Unknown,7950000000.0,Hà Nội,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,Hà Nội,False,False,False,7912500000.0,12621319905.21327
Tp Hồ Chí Minh,Phường 3,35.75,"Nhà ngõ, hẻm",Đã có sổ,Đông Nam,5.5,6.5,2.0,2.0,2.0,Hoàn thiện cơ bản,3380000000.0,TP.HCM,2,4.0,"Nhà ngõ, hẻm",False,True,False,Đông Nam,False,False,False,False,False,False,False,True,TP.HCM,False,True,False,6746000000.0,7783372663.267783
Tp Hồ Chí Minh,Phường Phú Trung,90.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,4.0,20.0,3.0,2.0,2.0,Unknown,9100000000.0,TP.HCM,0,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,7280000000.0,7783372663.267783
Tp Hồ Chí Minh,Phường Trường Thọ (Quận Thủ Đức cũ),23.6,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.1,15.0,2.0,1.0,2.0,Hoàn thiện cơ bản,2700000000.0,TP.HCM,2,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,7954545454.545455,7783372663.267783
Tp Hồ Chí Minh,Phường 3,47.7,"Nhà ngõ, hẻm",Đã có sổ,Unknown,5.3,11.0,4.0,5.0,4.0,Nội thất đầy đủ,9990000000.0,TP.HCM,3,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6746000000.0,7783372663.267783
Tp Hồ Chí Minh,Phường 8,62.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,16.0,3.0,2.0,2.0,Nội thất đầy đủ,6280000000.0,TP.HCM,3,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6856638655.462185,7783372663.267783
Lâm Đồng,Phường 3,253.5,Nhà biệt thự,Đã có sổ,Unknown,13.02,15.0,4.0,4.0,1.0,Nội thất cao cấp,1850000000.0,Khác,4,4.0,Nhà biệt thự,False,False,False,Unknown,False,False,False,False,True,False,False,False,Khác,True,False,False,6746000000.0,6797421052.631579
Tp Hồ Chí Minh,Phường 7,119.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,7.0,17.0,7.0,7.0,3.0,Unknown,20000000000.0,TP.HCM,0,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,9518971014.492754,7783372663.267783
Tp Hồ Chí Minh,Phường 6,24.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,6.0,4.0,3.0,2.0,3.0,Nội thất đầy đủ,5200000000.0,TP.HCM,3,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,8665153846.153847,7783372663.267783
Đà Nẵng,Phường Hòa An,100.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,4.1,15.0,3.0,3.0,3.0,Unknown,6600000000.0,Đà Nẵng,0,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,Đà Nẵng,False,False,True,5240000000.0,7551963709.67742
Đà Nẵng,Phường Bình Hiên,43.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.1,15.0,2.0,2.0,2.0,Nội thất cao cấp,3850000000.0,Đà Nẵng,4,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,Đà Nẵng,False,False,True,12916666666.666666,7551963709.67742
Cần Thơ,Phường An Khánh,82.0,"Nhà ngõ, hẻm",Đã có sổ,Tây Nam,4.0,20.5,3.0,3.0,2.0,Nội thất cao cấp,4450000000.0,Khác,4,4.0,"Nhà ngõ, hẻm",False,True,False,Tây Nam,False,False,False,True,False,False,False,False,Khác,True,False,False,5810000000.0,4085127659.574468
Tp Hồ Chí Minh,Phường 3,72.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.1,15.0,4.0,3.0,3.0,Unknown,7500000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6746000000.0,7783372663.267783
Hà Nội,Phường Thịnh Liệt,50.0,"Nhà ngõ, hẻm",Không có sổ,Unknown,4.1,15.0,2.0,2.0,2.0,Hoàn thiện cơ bản,2490000000.0,Hà Nội,2,1.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,Hà Nội,False,False,False,6096666666.666667,12621319905.21327
Hà Nội,Phường Bồ Đề,71.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,4.0,17.75,4.0,5.0,5.0,Nội thất cao cấp,21800000000.0,Hà Nội,4,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,Hà Nội,False,False,False,14229166666.666666,12621319905.21327
Tp Hồ Chí Minh,Phường 10,18.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,3.3,6.0,2.0,2.0,3.0,Unknown,3450000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,8043566666.666667,7783372663.267783
Tp Hồ Chí Minh,Phường Bình Hưng Hòa,57.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,15.0,4.0,4.0,4.0,Unknown,6100000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6354028571.428572,7783372663.267783
Tp Hồ Chí Minh,Phường 3,43.2,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.3,10.0,3.0,3.0,3.0,Nội thất cao cấp,6400000000.0,TP.HCM,4,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6746000000.0,7783372663.267783
Tp Hồ Chí Minh,Phường Phú Thọ Hòa,32.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,8.0,2.0,3.0,4.0,Nội thất cao cấp,5500000000.0,TP.HCM,4,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6648966101.694915,7783372663.267783
Tp Hồ Chí Minh,Xã Vĩnh Lộc A,18.0,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Unknown,3.6,5.0,1.0,2.0,3.0,Unknown,570000000.0,TP.HCM,0,3.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,2755217391.304348,7783372663.267783
Tp Hồ Chí Minh,Phường Bình Hưng Hoà B,60.0,Nhà phố liền kề,Đã có sổ,Bắc,4.0,15.0,4.0,5.0,5.0,Nội thất đầy đủ,6600000000.0,TP.HCM,3,4.0,Nhà phố liền kề,False,False,True,Bắc,False,False,False,False,False,False,False,False,TP.HCM,False,True,False,5350288461.538462,7783372663.267783
Hà Nội,Phường Xuân Đỉnh,52.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.1,15.0,4.0,3.0,3.0,Unknown,11500000000.0,Hà Nội,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,Hà Nội,False,False,False,15075000000.0,12621319905.21327
Tp Hồ Chí Minh,Phường 11,70.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,6.0,13.0,11.0,7.0,5.0,Nội thất cao cấp,16899999999.999998,TP.HCM,4,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,7781877551.020409,7783372663.267783
Tp Hồ Chí Minh,Phường 11,18.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,2.9,6.0,2.0,3.0,2.0,Nội thất đầy đủ,4870000000.0,TP.HCM,3,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,7781877551.020409,7783372663.267783
Tp Hồ Chí Minh,Phường 12,46.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.1,15.0,3.0,3.0,3.0,Unknown,6000000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,8518503703.703704,7783372663.267783
Đà Nẵng,Phường Hòa Minh,70.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,4.1,15.0,3.0,4.0,3.0,Nội thất cao cấp,8700000000.0,Đà Nẵng,4,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,Đà Nẵng,False,False,True,6171857142.857142,7551963709.67742
Tp Hồ Chí Minh,Phường Tân Hưng,40.0,"Nhà ngõ, hẻm",Đã có sổ,Đông,3.6,11.0,4.0,5.0,3.0,Unknown,6900000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Đông,False,False,False,False,False,True,False,False,TP.HCM,False,True,False,7601088888.888889,7783372663.267783
Tp Hồ Chí Minh,Phường An Lạc,86.0,"Nhà ngõ, hẻm",Đã có sổ,Nam,5.05,17.0,5.0,5.0,2.0,Nội thất đầy đủ,4650000000.0,TP.HCM,3,4.0,"Nhà ngõ, hẻm",False,True,False,Nam,True,False,False,False,False,False,False,False,TP.HCM,False,True,False,6886272727.272727,7783372663.267783
Tp Hồ Chí Minh,Phường 2,38.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.1,15.0,4.0,3.0,3.0,Unknown,3750000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,9077087500.0,7783372663.267783
Tp Hồ Chí Minh,Phường Phú Trung,108.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,27.0,11.0,7.0,4.0,Nội thất cao cấp,9900000000.0,TP.HCM,4,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,7280000000.0,7783372663.267783
Tp Hồ Chí Minh,Phường 13,91.0,"Nhà ngõ, hẻm",Đã có sổ,Nam,3.5,26.0,4.0,3.0,3.0,Nội thất cao cấp,13200000000.0,TP.HCM,4,4.0,"Nhà ngõ, hẻm",False,True,False,Nam,True,False,False,False,False,False,False,False,TP.HCM,False,True,False,10550155339.805826,7783372663.267783
Bình Dương,Phường Đông Hòa,95.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,4.5,15.0,3.0,1.0,1.0,Unknown,5280000000.0,Khác,0,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,Khác,True,False,False,6666772727.272727,5210152597.402597
Hà Nội,Phường Ô Chợ Dừa,43.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Đông Nam,3.3,13.0,5.0,4.0,5.0,Hoàn thiện cơ bản,21000000000.0,Hà Nội,2,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Đông Nam,False,False,False,False,False,False,False,True,Hà Nội,False,False,False,14050000000.0,12621319905.21327
Tp Hồ Chí Minh,Phường Thạnh Xuân,21.0,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Unknown,3.0,7.0,2.0,1.0,2.0,Hoàn thiện cơ bản,750000000.0,TP.HCM,2,3.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,4273442307.6923075,7783372663.267783
Tp Hồ Chí Minh,Xã Bình Chánh,95.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,5.0,19.0,2.0,2.0,1.0,Hoàn thiện cơ bản,1150000000.0,TP.HCM,2,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,2904500000.0,7783372663.267783
Tp Hồ Chí Minh,Phường 3,75.0,"Nhà ngõ, hẻm",Đã có sổ,Bắc,4.3,16.0,8.0,7.0,5.0,Nội thất đầy đủ,7600000000.0,TP.HCM,3,4.0,"Nhà ngõ, hẻm",False,True,False,Bắc,False,False,False,False,False,False,False,False,TP.HCM,False,True,False,6746000000.0,7783372663.267783
Bình Dương,Phường Đông Hòa,62.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,15.0,2.0,1.0,1.0,Unknown,3650000000.0,Khác,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,Khác,True,False,False,6666772727.272727,5210152597.402597
Tp Hồ Chí Minh,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),15.0,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Đông,3.0,5.0,2.0,2.0,2.0,Nội thất đầy đủ,1150000000.0,TP.HCM,3,3.0,"Nhà ngõ, hẻm",False,True,False,Đông,False,False,False,False,False,True,False,False,TP.HCM,False,True,False,9655769230.76923,7783372663.267783
Tp Hồ Chí Minh,Phường Thạnh Lộc,80.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,20.0,4.0,5.0,4.0,Unknown,7150000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6130487804.878049,7783372663.267783
Tp Hồ Chí Minh,Phường 24,90.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,23.0,3.0,4.0,3.0,Unknown,13500000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,8995000000.0,7783372663.267783
Tp Hồ Chí Minh,Phường Phú Thuận,39.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,3.0,12.5,3.0,4.0,3.0,Nội thất cao cấp,6200000000.0,TP.HCM,4,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,7189367346.938775,7783372663.267783
Tp Hồ Chí Minh,Phường Bình Hưng Hoà A,48.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,12.0,4.0,3.0,4.0,Unknown,5500000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,5914012195.121951,7783372663.267783
Tp Hồ Chí Minh,Phường 11,56.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,14.0,4.0,5.0,4.0,Nội thất cao cấp,8800000000.0,TP.HCM,4,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,7781877551.020409,7783372663.267783
Tp Hồ Chí Minh,Phường Tân Thuận Tây,64.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Bắc,4.0,16.0,4.0,5.0,4.0,Hoàn thiện cơ bản,14000000000.0,TP.HCM,2,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Bắc,False,False,False,False,False,False,False,False,TP.HCM,False,True,False,8502555555.555555,7783372663.267783
Tp Hồ Chí Minh,Phường Thạnh Xuân,85.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Tây Nam,4.25,21.8,3.0,4.0,3.0,Nội thất cao cấp,6950000000.0,TP.HCM,4,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Tây Nam,False,False,False,True,False,False,False,False,TP.HCM,False,True,False,4273442307.6923075,7783372663.267783
Đà Nẵng,Phường Bình Thuận,65.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,4.5,15.0,3.0,4.0,3.0,Nội thất cao cấp,5650000000.0,Đà Nẵng,4,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,Đà Nẵng,False,False,True,16346450000.0,7551963709.67742
Tp Hồ Chí Minh,Phường 3,25.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.1,15.0,2.0,3.0,4.0,Nội thất cao cấp,5450000000.0,TP.HCM,4,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6746000000.0,7783372663.267783
Tp Hồ Chí Minh,Phường Bình Trị Đông,70.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,6.6,11.0,5.0,5.0,3.0,Nội thất cao cấp,6200000000.0,TP.HCM,4,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,5822427272.727273,7783372663.267783
Tp Hồ Chí Minh,Phường Hiệp Bình Phước (Quận Thủ Đức cũ),60.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.8,12.52,3.0,4.0,4.0,Nội thất cao cấp,9500000000.0,TP.HCM,4,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6815794117.6470585,7783372663.267783
Tp Hồ Chí Minh,Phường 12,80.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,5.4,15.0,2.0,2.0,2.0,Nội thất đầy đủ,5750000000.0,TP.HCM,3,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,8518503703.703704,7783372663.267783
Tp Hồ Chí Minh,Phường Bình Trị Đông A,30.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,8.0,2.0,2.0,2.0,Hoàn thiện cơ bản,2800000000.0,TP.HCM,2,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,5390906250.0,7783372663.267783
Bình Dương,Phường Tân Đông Hiệp,114.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,15.0,3.0,2.0,1.0,Unknown,4190000000.0000005,Khác,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,Khác,True,False,False,4520659090.909091,5210152597.402597
Đà Nẵng,Phường Thanh Khê Đông,292.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,12.0,15.0,3.0,3.0,3.0,Unknown,26000000000.0,Đà Nẵng,0,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,Đà Nẵng,False,False,True,9133900000.0,7551963709.67742
Hà Nội,Phường Khương Trung,72.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,5.3,15.0,5.0,5.0,6.0,Unknown,28800000000.0,Hà Nội,0,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,Hà Nội,False,False,False,12990909090.90909,12621319905.21327
Tp Hồ Chí Minh,Phường 9,60.9,"Nhà ngõ, hẻm",Đã có sổ,Tây,3.52,15.0,2.0,3.0,3.0,Unknown,11500000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Tây,False,True,False,False,False,False,False,False,TP.HCM,False,True,False,8176746666.666667,7783372663.267783
Tp Hồ Chí Minh,Phường 4,24.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.1,15.0,3.0,3.0,3.0,Unknown,5000000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,8346871794.871795,7783372663.267783
Tp Hồ Chí Minh,Phường 10,42.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.1,15.0,2.0,3.0,3.0,Unknown,6600000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,8043566666.666667,7783372663.267783
Tp Hồ Chí Minh,Phường 14,120.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,5.0,24.0,3.0,3.0,3.0,Unknown,13000000000.0,TP.HCM,0,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6808232142.857142,7783372663.267783
Tp Hồ Chí Minh,Phường Tây Thạnh,75.0,"Nhà mặt phố, mặt tiền",Đã có sổ,Unknown,5.0,15.0,4.0,4.0,4.0,Nội thất cao cấp,8000000000.0,TP.HCM,4,4.0,"Nhà mặt phố, mặt tiền",True,False,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,9881200000.0,7783372663.267783
Bình Phước,Xã Minh Hưng,69.0,Nhà phố liền kề,Đã có sổ,Tây,5.0,14.0,1.0,1.0,3.0,Bàn giao thô,1000000000.0,Khác,1,4.0,Nhà phố liền kề,False,False,True,Tây,False,True,False,False,False,False,False,False,Khác,True,False,False,580000000.0,466666666.6666667
Hà Nội,Phường Giảng Võ,29.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,3.5,15.0,3.0,4.0,5.0,Hoàn thiện cơ bản,7760000000.0,Hà Nội,2,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,Hà Nội,False,False,False,8140000000.0,12621319905.21327
Tp Hồ Chí Minh,Phường Tân Hưng,31.0,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Unknown,3.1,10.0,2.0,2.0,2.0,Hoàn thiện cơ bản,1650000000.0,TP.HCM,2,3.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,7601088888.888889,7783372663.267783
Hà Nội,Phường Minh Khai,48.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.1,15.0,5.0,4.0,5.0,Nội thất đầy đủ,8300000000.000001,Hà Nội,3,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,Hà Nội,False,False,False,12012500000.0,12621319905.21327
Đà Nẵng,Phường Hòa Khánh Bắc,200.0,"Nhà ngõ, hẻm",Đã có sổ,Tây Nam,8.0,25.0,11.0,7.0,1.0,Unknown,6290000000.0,Đà Nẵng,0,4.0,"Nhà ngõ, hẻm",False,True,False,Tây Nam,False,False,False,True,False,False,False,False,Đà Nẵng,False,False,True,8786125000.0,7551963709.67742
Tp Hồ Chí Minh,Phường 10,55.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.1,15.0,4.0,3.0,3.0,Unknown,6500000000.0,TP.HCM,0,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,8043566666.666667,7783372663.267783
Tp Hồ Chí Minh,Phường Tân Tạo,64.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,16.0,2.0,2.0,3.0,Hoàn thiện cơ bản,3800000000.0,TP.HCM,2,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6566315789.473684,7783372663.267783
Đồng Nai,Phường Bửu Long,83.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,21.0,3.0,2.0,1.0,Nội thất đầy đủ,2049999999.9999998,Khác,3,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,Khác,True,False,False,2678166666.6666665,3422517857.142857
Đồng Nai,Phường An Bình,52.4,"Nhà ngõ, hẻm",Sổ chung / công chứng vi bằng,Unknown,3.6,15.0,3.0,2.0,2.0,Nội thất cao cấp,1750000000.0,Khác,4,3.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,Khác,True,False,False,6513571428.571428,3422517857.142857
Tp Hồ Chí Minh,Phường Bình Hưng Hòa,56.0,"Nhà ngõ, hẻm",Đã có sổ,Unknown,4.0,14.0,3.0,3.0,2.0,Nội thất cao cấp,5850000000.0,TP.HCM,4,4.0,"Nhà ngõ, hẻm",False,True,False,Unknown,False,False,False,False,True,False,False,False,TP.HCM,False,True,False,6354028571.428572,7783372663.267783
