Diện tích (m2),Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Giá_per_m2,Tổng_phòng,Aspect_ratio,Diện_tích_per_phòng,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Giấy tờ pháp lý_Không có sổ,Giấy tờ pháp lý_Sổ chung / công chứng vi bằng,Giấy tờ pháp lý_Đang chờ sổ,Giấy tờ pháp lý_Đã có sổ,Hướng_Không xác định,Hướng_Nam,Hướng_Tây,Hướng_Tây Bắc,Hướng_Tây Nam,Hướng_Đông,Hướng_Đông Bắc,Hướng_Đông Nam,Tình trạng nội thất_Hoàn thiện cơ bản,Tình trạng nội thất_Không xác định,Tình trạng nội thất_Nội thất cao cấp,Tình trạng nội thất_Nội thất đầy đủ,Phường/Xã_encoded,Thành phố_encoded,Diện tích (m2)_log,Giá_per_m2_log,Giá bán_numeric_log
24.0,6.2,4.5,4.0,2.0,2.0,156250000.0,6.0,1.3777777777777778,4.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,6633571428.571428,6466669433.246384,3.2188758248682006,18.866967852980785,22.045021677195397
100.0,6.1,16.3,4.0,3.0,2.0,117000000.0,7.0,0.3742331288343558,14.285714285714286,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7232962962.962963,6466669433.246384,4.61512051684126,18.57768450130904,23.182854678835593
125.0,5.0,25.0,2.0,2.0,3.0,73600000.0,4.0,0.2,31.25,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,4985988095.238095,6466669433.246384,4.836281906951478,18.11415559728606,22.942469321110103
56.0,4.0,14.0,3.0,3.0,2.0,83035714.28571428,6.0,0.2857142857142857,9.333333333333334,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6527738095.238095,6466669433.246384,4.04305126783455,18.234781377853537,22.26013305676073
45.0,5.0,9.0,3.0,3.0,3.0,132222222.22222222,6.0,0.5555555555555556,7.5,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6798836734.693877,6466669433.246384,3.828641396489095,18.699994574296657,22.506657056672015
158.0,4.0,13.0,10.0,6.0,2.0,125949367.0886076,16.0,0.3076923076923077,9.875,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,8438888888.888889,6466669433.246384,5.0689042022202315,18.65139054358959,23.71398556872711
110.0,4.5,34.0,8.0,6.0,3.0,135090909.0909091,14.0,0.1323529411764706,7.857142857142857,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6085953846.153846,6466669433.246384,4.709530201312334,18.72145851784603,23.42193887630332
35.0,3.8,9.0,4.0,4.0,5.0,228571428.57142857,8.0,0.4222222222222222,4.375,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,10200000000.0,9381090243.90244,3.58351893845611,19.247359321511833,22.802707378751247
42.0,4.0,13.0,4.0,3.0,2.0,195238095.23809522,7.0,0.3076923076923077,6.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,8199999999.999999,9381090243.90244,3.7612001156935624,19.0897303780552,22.82739999133857
60.0,4.0,15.0,2.0,3.0,2.0,81666666.66666667,5.0,0.26666666666666666,12.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,4923611111.111111,6466669433.246384,4.110873864173311,18.21815649208579,22.312501042267073
70.0,5.0,14.0,2.0,1.0,2.0,67142857.14285715,3.0,0.35714285714285715,23.333333333333332,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,7021949152.542373,6466669433.246384,4.2626798770413155,18.022333118506683,22.27082834587519
52.2,3.5,13.0,3.0,3.0,2.0,107279693.48659003,6.0,0.2692307692307692,8.700000000000001,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7673746835.443038,6466669433.246384,3.9740583963475986,18.49094994912035,22.446032434866087
28.0,3.5,8.0,2.0,2.0,2.0,117857142.85714285,4.0,0.4375,7.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5653570175.438597,6466669433.246384,3.367295829986474,18.58498380372849,21.917188305721876
30.0,3.0,10.0,3.0,3.0,3.0,171666666.66666666,6.0,0.3,5.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7789496503.496504,6466669433.246384,3.4339872044851463,18.961065175785144,22.36226255181623
43.0,4.0,12.0,4.0,3.0,3.0,143488372.09302327,7.0,0.3333333333333333,6.142857142857143,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6622519685.039371,6466669433.246384,3.784189633918261,18.78176456613935,22.542964675025782
35.0,3.0,12.0,4.0,3.0,4.0,142857142.85714287,7.0,0.25,5.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7673746835.443038,6466669433.246384,3.58351893845611,18.7773556948911,22.33270374958051
120.0,6.8,20.0,3.0,2.0,2.0,87500000.0,5.0,0.33999999999999997,24.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6302500000.0,6466669433.246384,4.795790545596741,18.287149362756413,23.074641094205127
40.0,4.0,10.0,4.0,4.0,5.0,275000000.0,8.0,0.4,5.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,10183333333.333334,9381090243.90244,3.713572066704308,19.432281659267208,23.12116110983569
40.0,3.5,12.5,4.0,4.0,4.0,147500000.0,8.0,0.28,5.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6798836734.693877,6466669433.246384,3.713572066704308,18.80933874052381,22.498218188027575
36.0,6.0,6.0,2.0,3.0,2.0,73611111.1111111,5.0,1.0,7.2,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5579543478.26087,6466669433.246384,3.6109179126442243,18.114306552073337,21.6978254773219
40.0,5.0,8.0,3.0,3.0,2.0,99750000.0,6.0,0.625,6.666666666666667,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,3990000000.0,4363745098.039216,3.713572066704308,18.41817762375931,22.10705706809881
65.0,4.0,13.0,4.0,3.0,2.0,92307692.3076923,7.0,0.3076923076923077,9.285714285714286,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6047416666.666667,6466669433.246384,4.189654742026425,18.34063804711216,22.515025306341133
45.0,4.0,13.0,4.0,3.0,4.0,132222222.22222222,7.0,0.3076923076923077,6.428571428571429,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6622519685.039371,6466669433.246384,3.828641396489095,18.699994574296657,22.506657056672015
83.0,4.0,18.0,3.0,2.0,1.0,34337349.39759036,5.0,0.2222222222222222,16.6,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,3025000000.0,2831944954.1284404,4.430816798843313,17.35174425255318,21.770584831577846
32.0,4.0,8.0,2.0,2.0,2.0,139062500.0,4.0,0.5,8.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6117484375.0,6466669433.246384,3.4965075614664802,18.750434037515845,22.216169933349278
70.0,5.0,13.0,3.0,3.0,2.0,68428571.42857143,6.0,0.38461538461538464,11.666666666666666,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,5097545454.545455,6466669433.246384,4.2626798770413155,18.041301020933656,22.289796248578003
84.0,4.0,21.0,5.0,6.0,4.0,127380952.38095239,11.0,0.19047619047619047,7.636363636363637,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,10463750000.0,6466669433.246384,4.442651256490317,18.662692787421424,23.093509578507728
64.0,4.0,16.0,4.0,4.0,3.0,87500000.0,8.0,0.25,8.0,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,4526020833.333333,4013214285.714286,4.174387269895637,18.287149362756413,22.446032434866087
143.2,7.5,20.0,3.0,4.0,3.0,97765363.12849163,7.0,0.375,20.457142857142856,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,8579833333.333333,7027260869.565217,4.971201224850849,18.398080922263695,23.362323166633097
41.0,3.6,11.5,4.0,4.0,3.0,162926829.2682927,8.0,0.3130434782608696,5.125,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,6920266666.666667,6466669433.246384,3.7376696182833684,18.908811763928384,22.622383824644665
100.0,5.0,20.0,1.0,1.0,1.0,50000000.0,2.0,0.25,50.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7232962962.962963,6466669433.246384,4.61512051684126,17.72753358339242,22.33270374958051
32.0,5.3,7.0,2.0,2.0,2.0,124375000.0,4.0,0.7571428571428571,8.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6633571428.571428,6466669433.246384,3.4965075614664802,18.638811761483232,22.104547656494013
58.0,4.0,13.0,10.0,5.0,6.0,182758620.68965518,15.0,0.3076923076923077,3.8666666666666667,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,8010000000.0,9381090243.90244,4.07753744390572,19.02367683298971,23.084119838158774
120.0,5.0,24.0,6.0,6.0,2.0,60000000.0,12.0,0.20833333333333334,10.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6798836734.693877,6466669433.246384,4.795790545596741,17.909855136853043,22.69734686310731
64.0,4.0,16.0,2.0,3.0,2.0,73281250.0,5.0,0.25,12.8,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,4926785714.285714,6466669433.246384,4.174387269895637,18.109815349690983,22.26869841961782
66.0,4.0,13.0,5.0,3.0,2.0,224242424.24242425,8.0,0.3076923076923077,8.25,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,9650000000.0,9381090243.90244,4.204692619390966,19.228238280149515,23.41789301778405
110.0,5.0,22.0,3.0,3.0,1.0,51363636.36363637,6.0,0.22727272727272727,18.333333333333332,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1633478260.8695652,6466669433.246384,4.709530201312334,17.754441035781372,22.454921382281753
56.0,13.0,17.0,3.0,4.0,3.0,128571428.57142857,7.0,0.7647058823529411,8.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,6428571428.571428,7027260869.565217,4.04305126783455,18.67199518001105,22.69734686310731
33.0,4.0,13.0,3.0,3.0,2.0,160606060.6060606,6.0,0.3076923076923077,5.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6798836734.693877,6466669433.246384,3.5263605246161616,18.894465102264423,22.390972657693165
22.0,4.0,13.0,3.0,3.0,4.0,212727272.72727272,6.0,0.3076923076923077,3.6666666666666665,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6949100671.14094,6466669433.246384,3.1354942159291497,19.175521498218504,22.26656394708964
76.0,4.0,19.0,4.0,3.0,3.0,156578947.36842105,7.0,0.21052631578947367,10.857142857142858,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7516624000.0,6466669433.246384,4.343805421853684,18.86907090316412,23.19980423714793
39.0,4.7,9.0,4.0,3.0,5.0,194871794.87179488,7.0,0.5222222222222223,5.571428571428571,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6291113207.54717,6466669433.246384,3.6888794541139363,19.087852443240628,22.751414084370275
56.0,4.0,14.0,2.0,2.0,2.0,69285714.28571428,4.0,0.2857142857142857,14.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5653570175.438597,6466669433.246384,4.04305126783455,18.053749314279433,22.079100990839326
66.0,4.0,16.5,10.0,6.0,5.0,145454545.45454547,16.0,0.24242424242424243,4.125,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,8609370000.0,6466669433.246384,4.204692619390966,18.795374200268775,22.98502893552437
40.0,3.0,14.0,3.0,3.0,3.0,187500000.0,6.0,0.21428571428571427,6.666666666666667,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,8609370000.0,6466669433.246384,3.713572066704308,19.049289408708074,22.73816885762201
100.0,4.5,17.0,4.0,3.0,3.0,73000000.0,7.0,0.2647058823529412,14.285714285714286,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5916142857.142858,6466669433.246384,4.61512051684126,18.105970012811294,22.711140185237742
50.0,4.0,12.5,4.0,3.0,3.0,100000000.0,7.0,0.32,7.142857142857143,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,5653570175.438597,6466669433.246384,3.9318256327243257,18.420680753952364,22.33270374958051
90.0,6.0,15.0,4.0,3.0,1.0,45555555.55555555,7.0,0.4,12.857142857142858,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,4099999999.9999995,2273320000.0,4.51085950651685,17.634443162277627,22.134252810900577
59.0,4.0,14.0,3.0,3.0,2.0,97457627.11864407,6.0,0.2857142857142857,9.833333333333334,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,5839854545.454545,6466669433.246384,4.0943445622221,18.39492825811082,22.47246569192958
51.0,4.0,12.8,2.0,3.0,2.0,111137254.90196079,5.0,0.3125,10.2,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6047416666.666667,6466669433.246384,3.9512437185814275,18.526276535048403,22.458102158951274
56.0,4.0,14.0,4.0,4.0,4.0,136607142.85714287,8.0,0.2857142857142857,7.0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7021949152.542373,6466669433.246384,4.04305126783455,18.732619801369967,22.757971484915576
50.0,5.0,10.0,4.0,5.0,3.0,166000000.00000003,9.0,0.5,5.555555555555555,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7232962962.962963,6466669433.246384,3.9318256327243257,18.927498352344912,22.839521351869447
47.2,4.0,13.0,2.0,2.0,2.0,108050847.45762712,4.0,0.3076923076923077,11.8,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6173937500.0,6466669433.246384,3.8753590210565547,18.498112493340084,22.35250637687277
72.0,4.0,18.0,7.0,6.0,5.0,137500000.0,13.0,0.2222222222222222,5.538461538461538,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,5883134831.460674,6466669433.246384,4.290459441148391,18.739134482343626,23.015800594187965
53.5,4.2,15.0,4.0,3.0,3.0,106355140.18691589,7.0,0.28,7.642857142857143,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,6085953846.153846,6466669433.246384,3.9982007016691985,18.48229444058515,22.461976085260396
24.0,3.0,8.0,4.0,3.0,3.0,72916666.66666667,7.0,0.375,3.4285714285714284,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,5080400000.0,6466669433.246384,3.2188758248682006,18.104827808248174,21.282881625453264
72.0,6.0,12.0,5.0,2.0,3.0,80555555.55555555,7.0,0.5,10.285714285714286,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5653570175.438597,6466669433.246384,4.290459441148391,18.204457647896522,22.4811237546712
93.0,6.2,14.0,4.0,4.0,3.0,50430107.52688172,8.0,0.4428571428571429,11.625,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,4826153846.153846,4013214285.714286,4.543294782270004,17.736098946080766,22.26869841961782
100.0,5.0,20.0,3.0,2.0,2.0,19000000.0,5.0,0.25,20.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1946875000.0,6466669433.246384,4.61512051684126,16.759949589762293,21.365119723645122
71.0,6.5,11.0,5.0,6.0,4.0,260563380.28169015,11.0,0.5909090909090909,6.454545454545454,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,8070000000.0,7027260869.565217,4.276666119016055,19.37835669582721,23.641036569084743
10.0,4.0,13.0,2.0,2.0,2.0,180000000.0,4.0,0.3076923076923077,2.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,8609370000.0,6466669433.246384,2.3978952727983707,19.00846741441004,21.311052502404085
40.0,4.0,10.0,3.0,3.0,2.0,109500000.0,6.0,0.4,6.666666666666667,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,6736363636.363636,4363745098.039216,3.713572066704308,18.51143511635325,22.200314561563076
49.0,4.0,13.0,4.0,4.0,4.0,157142857.14285713,8.0,0.3076923076923077,6.125,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,6936442622.95082,6466669433.246384,3.912023005428146,18.87266587405906,22.76448616593592
69.0,5.0,14.0,1.0,1.0,3.0,14492753.623188406,2.0,0.35714285714285715,34.5,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1000000000.0,1000000000.0,4.248495242049359,16.48915940134915,20.72326583794641
110.4,4.6,24.0,2.0,1.0,1.0,12500000.0,3.0,0.19166666666666665,36.800000000000004,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1665000000.0,3082500000.0,4.713127327493184,16.341239282272525,21.04534933684016
46.0,4.0,13.0,4.0,3.0,4.0,190217391.3043478,7.0,0.3076923076923077,6.571428571428571,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,8675000000.0,9381090243.90244,3.8501476017100584,19.063678146083983,22.892319537430218
68.0,4.0,13.0,4.0,5.0,2.0,126470588.23529412,9.0,0.3076923076923077,7.555555555555555,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,8609370000.0,6466669433.246384,4.23410650459726,18.655520342936743,22.875028040322153
22.0,4.0,13.0,2.0,2.0,2.0,177272727.27272728,4.0,0.3076923076923077,5.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6920266666.666667,6466669433.246384,3.1354942159291497,18.993199942364722,22.08424239033842
100.0,4.0,13.0,4.0,3.0,2.0,50000000.0,7.0,0.3076923076923077,14.285714285714286,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5579543478.26087,6466669433.246384,4.61512051684126,17.72753358339242,22.33270374958051
38.0,4.0,10.0,2.0,2.0,2.0,128947368.42105263,4.0,0.4,9.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6936442622.95082,6466669433.246384,3.6635616461296463,18.67491489009171,22.312501042267073
128.5,10.88,18.46,2.0,3.0,3.0,30350194.552529182,5.0,0.5893824485373781,25.7,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,2346363636.3636365,6466669433.246384,4.863680881139593,17.228313518695455,22.08424239033842
49.0,7.0,7.0,3.0,3.0,2.0,106122448.97959183,6.0,1.0,8.166666666666666,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6920266666.666667,6466669433.246384,3.912023005428146,18.480104173846243,22.3719244627261
70.0,5.0,14.0,5.0,6.0,3.0,45000000.0,11.0,0.35714285714285715,6.363636363636363,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,3020000000.0,2273320000.0,4.2626798770413155,17.622173069956816,21.870668290101413
45.9,4.4,11.2,3.0,2.0,2.0,107843137.25490196,5.0,0.3928571428571429,9.18,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,6936442622.95082,6466669433.246384,3.8480176754522337,18.496188305733238,22.32265341372903
30.0,3.0,10.0,2.0,2.0,3.0,125000000.0,4.0,0.3,7.5,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5839854545.454545,6466669433.246384,3.4339872044851463,18.643824303266577,22.045021677195397
60.0,4.0,15.0,3.0,3.0,2.0,89833333.33333333,6.0,0.26666666666666666,10.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5579543478.26087,6466669433.246384,4.110873864173311,18.31346667077694,22.407811222052846
29.0,3.5,13.0,3.0,4.0,5.0,267586206.89655173,7.0,0.2692307692307692,4.142857142857143,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,8872000000.0,9381090243.90244,3.4011973816621555,19.404952344892177,22.772248171270405
18.0,3.0,6.0,1.0,1.0,1.0,30555555.555555556,2.0,0.5,9.0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,5000913043.478261,6466669433.246384,2.9444389791664403,17.2350571110219,20.125428838008972
18.0,3.6,5.0,1.0,2.0,2.0,31666666.666666668,3.0,0.72,6.0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2664166666.6666665,6466669433.246384,2.9444389791664403,17.270775192475654,20.161146920547257
82.0,4.0,13.0,4.0,3.0,3.0,75609756.09756097,7.0,0.3076923076923077,11.714285714285714,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,6527738095.238095,6466669433.246384,4.418840607796598,18.14109589495901,22.547815129158746
24.8,3.0,8.5,2.0,2.0,2.0,201209677.41935483,4.0,0.35294117647058826,6.2,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,7396108433.73494,6466669433.246384,3.250374491927572,19.119858098508843,22.33070174691024
45.0,4.0,12.0,4.0,4.0,5.0,217777777.7777778,8.0,0.3333333333333333,5.625,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,10183333333.333334,9381090243.90244,3.828641396489095,19.198985737444456,23.00564822272498
60.0,4.6,13.0,4.0,4.0,4.0,133333333.33333333,8.0,0.3538461538461538,7.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,7789496503.496504,6466669433.246384,4.110873864173311,18.708362823904146,22.802707378751247
107.0,10.7,10.0,3.0,1.0,2.0,24299065.420560747,4.0,1.0699999999999998,26.75,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,2782222222.2222223,4013214285.714286,4.68213122712422,17.005948488665787,21.678777282358464
115.0,5.0,23.0,3.0,3.0,1.0,23478260.86956522,6.0,0.21739130434782608,19.166666666666668,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,2101111111.1111112,2273320000.0,4.7535901911063645,16.971585524186036,21.716517610327063
56.0,4.0,13.0,4.0,3.0,2.0,214285714.2857143,7.0,0.3076923076923077,8.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,9356666666.666666,9381090243.90244,4.04305126783455,19.18282080066593,23.208172486817745
68.0,4.0,17.0,4.0,6.0,4.0,115441176.47058824,10.0,0.23529411764705882,6.8,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,5288292682.926829,6466669433.246384,4.23410650459726,18.564271672227044,22.783779368868117
100.0,5.0,20.0,4.0,3.0,3.0,85000000.0,7.0,0.25,14.285714285714286,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,8579833333.333333,7027260869.565217,4.61512051684126,18.258161826219297,22.86333200056033
95.0,5.0,19.0,5.0,6.0,3.0,131578947.36842105,11.0,0.2631578947368421,8.636363636363637,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,7212500000.0,6466669433.246384,4.564348191467836,18.695117597254125,23.248994481334666
80.0,4.0,20.0,4.0,2.0,2.0,81000000.0,6.0,0.2,13.333333333333334,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7021949152.542373,6466669433.246384,4.394449154672439,18.20995972498239,22.591986347464914
30.0,4.0,13.0,2.0,2.0,1.0,58333333.333333336,4.0,0.3076923076923077,7.5,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,5288292682.926829,6466669433.246384,3.4339872044851463,17.881684260362537,21.282881625453264
69.0,4.5,15.0,6.0,5.0,3.0,92753623.1884058,11.0,0.3,6.2727272727272725,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,6633571428.571428,6466669433.246384,4.248495242049359,18.34545733349603,22.579563827468288
45.0,4.0,13.0,2.0,3.0,2.0,75555555.55555555,5.0,0.3076923076923077,9.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,5653570175.438597,6466669433.246384,3.828641396489095,18.140378792033502,21.947041268862645
30.0,3.0,10.0,4.0,5.0,4.0,316666666.6666667,9.0,0.3,3.3333333333333335,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7844103896.103896,6466669433.246384,3.4339872044851463,19.573360257048645,22.97455763565817
30.0,6.0,5.0,5.0,5.0,3.0,150000000.0,10.0,1.2,3.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7396108433.73494,6466669433.246384,3.4339872044851463,18.826145858727198,22.227343233944907
40.0,4.0,10.0,2.0,2.0,2.0,86250000.0,4.0,0.4,10.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,5883134831.460674,6466669433.246384,3.713572066704308,18.272760625469946,21.961640068279536
120.0,4.5,17.0,2.0,1.0,2.0,44166666.666666664,3.0,0.2647058823529412,40.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4748750000.0,6466669433.246384,4.795790545596741,17.60348093736395,22.390972657693165
100.0,5.0,20.0,2.0,2.0,3.0,4900000.0,4.0,0.25,25.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,490000000.0,1368230769.2307692,4.61512051684126,15.404745967162468,20.00991595110976
35.0,3.5,10.0,2.0,2.0,2.0,50285714.28571428,4.0,0.35,8.75,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3563437500.0,6466669433.246384,3.58351893845611,17.73323160439342,21.288579646564653
40.0,3.0,14.0,4.0,3.0,3.0,156250000.0,7.0,0.21428571428571427,5.714285714285714,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,6920266666.666667,6466669433.246384,3.713572066704308,18.866967852980785,22.555847300854722
70.0,8.0,13.0,10.0,6.0,2.0,124285714.28571428,16.0,0.6153846153846154,4.375,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,7789496503.496504,6466669433.246384,4.2626798770413155,18.638093628603567,22.88658886272189
137.0,8.0,20.0,4.0,3.0,2.0,51094890.510948904,7.0,0.4,19.571428571428573,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,4468000000.0,6466669433.246384,4.927253685157205,17.74919507974503,22.66917598614458
44.0,3.8,13.0,4.0,3.0,4.0,147727272.72727272,7.0,0.29230769230769227,6.285714285714286,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,6500000000.0,9381090243.90244,3.8066624897703196,18.81087838669897,22.59506801400185
48.0,4.2,12.0,4.0,5.0,3.0,150000000.0,9.0,0.35000000000000003,5.333333333333333,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,7790000000.0,6466669433.246384,3.8918202981106265,18.826145858727198,22.69734686310731
122.0,9.9,12.5,2.0,2.0,2.0,27868852.459016394,4.0,0.792,30.5,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,4328129629.62963,6466669433.246384,4.812184355372417,17.143020259717623,21.947041268862645
72.0,4.0,18.0,4.0,3.0,3.0,180555555.55555555,7.0,0.2222222222222222,10.285714285714286,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,7140650000.0,6466669433.246384,4.290459441148391,19.011549080930354,23.28821519448487
