Diện tích (m2),Hướng,Chiều ngang (m),Chiều dài (m),Số phòng ngủ,Số phòng vệ sinh,Số tầng,Tình trạng nội thất,Giá_per_m2,Tổng_phòng,Aspect_ratio,Diện_tích_per_phòng,Thành phố_encoded,Phường/Xã_encoded,Loại hình_Nhà biệt thự,"Loại hình_Nhà mặt phố, mặt tiền","Loại hình_Nhà ngõ, hẻm",Loại hình_Nhà phố liền kề,Giấy tờ pháp lý_encoded,Giá
52.0,Không xác định,4.0,13.0,3.0,2.0,3.0,Nội thất đầy đủ,0.0951923076923077,5,0.3076923076923077,10.4,6.482446564252142,5.697912393162393,False,False,True,False,4,4.95
100.0,Không xác định,5.0,20.0,5.0,6.0,2.0,Không xác định,0.05,11,0.25,9.090909090909092,6.482446564252142,5.111358015000872,False,False,True,False,4,5.0
55.0,Không xác định,4.0,14.0,4.0,4.0,1.0,Nội thất cao cấp,0.1245454545454545,8,0.2857142857142857,6.875,6.482446564252142,5.297662465594669,False,False,True,False,4,6.85
32.0,Không xác định,4.0,8.0,3.0,3.0,2.0,Không xác định,0.0375,6,0.5,5.333333333333333,6.482446564252142,4.660986935286934,False,False,True,False,3,1.2
19.0,Đông Bắc,3.9,4.9,2.0,2.0,3.0,Nội thất đầy đủ,0.1552631578947368,4,0.7959183673469387,4.75,6.482446564252142,7.468589258653089,False,False,True,False,4,2.95
103.0,Không xác định,5.629592142625227,18.296174463531987,5.0,6.0,1.1444444444444446,Không xác định,0.0601941747572815,11,0.3076923076923077,9.363636363636363,6.950338094167041,6.220006105006105,False,True,False,False,4,6.2
100.0,Không xác định,5.547001962252291,18.027756377319943,4.0,4.0,3.0,Nội thất cao cấp,0.14199,8,0.3076923076923077,12.5,6.950338094167041,6.936322066822067,False,True,False,False,4,14.199
82.0,Không xác định,4.1,20.0,3.0,3.0,2.0,Không xác định,0.1804878048780488,6,0.205,13.666666666666666,6.482446564252142,8.083796050692603,False,True,False,False,4,14.8
80.0,Không xác định,4.9613893835683385,16.1245154965971,2.0,2.0,2.2222222222222223,Không xác định,0.012875,4,0.3076923076923077,20.0,6.482446564252142,3.493931623931624,False,True,False,False,4,1.03
40.0,Không xác định,4.0,10.0,3.0,4.0,4.0,Nội thất cao cấp,0.14875,7,0.4,5.714285714285714,6.482446564252142,6.010573645340636,False,False,True,False,4,5.95
108.0,Tây,5.5,19.0,2.0,1.0,1.0,Nội thất đầy đủ,0.0276851851851851,3,0.2894736842105263,36.0,6.950338094167041,6.398008547008547,False,False,True,False,4,2.99
100.5,Tây Bắc,5.0,20.0,2.0,2.0,1.0,Nội thất đầy đủ,0.0119402985074626,4,0.25,25.125,6.482446564252142,3.493931623931624,False,True,False,False,4,1.2
90.0,Nam,4.0,23.0,5.0,4.0,3.0,Hoàn thiện cơ bản,0.1611111111111111,9,0.1739130434782608,10.0,6.482446564252142,7.093097076534576,False,True,False,False,4,14.5
65.0,Không xác định,3.6,18.0,3.0,3.0,1.2037037037037035,Không xác định,0.0907692307692307,6,0.2,10.833333333333334,6.482446564252142,6.953664968973188,False,False,True,False,4,5.9
110.0,Đông Bắc,5.0,22.0,3.0,2.0,1.0,Hoàn thiện cơ bản,0.0127272727272727,5,0.2272727272727272,22.0,3.4964384986993684,6.398008547008547,False,False,False,True,4,1.4
40.0,Bắc,6.5,6.5,2.0,2.0,2.0,Nội thất cao cấp,0.05975,4,1.0,10.0,4.701924720578567,5.255339031339031,False,False,True,False,4,2.39
78.0,Không xác định,4.898979485566356,15.921683328090658,3.0,3.0,3.0,Nội thất cao cấp,0.1064102564102564,6,0.3076923076923076,13.0,6.482446564252142,7.29128485776247,False,False,True,False,4,8.3
35.0,Không xác định,3.281650616569468,10.665364503850771,3.0,3.0,1.0,Không xác định,0.1371428571428571,6,0.3076923076923076,5.833333333333333,9.333244740302431,5.843577533577533,False,False,True,False,4,4.8
46.0,Không xác định,4.0,11.0,4.0,4.0,4.0,Nội thất đầy đủ,0.173695652173913,8,0.3636363636363636,5.75,6.482446564252142,7.866659453584309,False,False,True,False,4,7.99
60.0,Không xác định,4.0,15.0,4.0,4.0,3.0,Nội thất đầy đủ,0.1241666666666666,8,0.2666666666666666,7.5,6.482446564252142,6.792954460470085,False,False,True,False,4,7.45
40.0,Đông Nam,4.0,10.0,2.0,2.0,3.0,Không xác định,0.11225,4,0.4,10.0,6.482446564252142,4.660986935286934,False,False,True,False,4,4.49
54.0,Không xác định,4.0,15.0,2.0,2.0,1.5,Nội thất cao cấp,0.0831481481481481,4,0.2666666666666666,13.5,6.482446564252142,5.887433153951672,False,False,True,False,4,4.49
60.0,Không xác định,4.296689244236597,13.964240043768942,4.0,4.0,1.0,Không xác định,0.1166666666666666,8,0.3076923076923076,7.5,6.482446564252142,6.476104755643217,False,False,True,False,4,7.0
48.0,Không xác định,4.0,12.0,3.0,2.0,2.0,Nội thất cao cấp,0.0833333333333333,5,0.3333333333333333,9.6,6.482446564252142,5.697912393162393,False,False,True,False,4,4.0
40.0,Đông,3.6,11.0,4.0,5.0,3.0,Không xác định,0.1725,9,0.3272727272727272,4.444444444444445,6.482446564252142,6.051920733388475,False,False,True,False,4,6.9
86.4,Đông Nam,4.9,17.2,4.0,4.0,3.0,Bàn giao thô,0.0486111111111111,8,0.2848837209302325,10.8,3.2945811202686204,6.398008547008547,False,True,False,False,4,4.2
17.9,Không xác định,3.0,6.0,2.0,2.0,2.0,Nội thất cao cấp,0.3463128491620112,4,0.5,4.475,6.482446564252142,7.442778641111975,False,True,False,False,4,6.199
40.0,Không xác định,4.0,10.0,2.0,2.0,1.1111111111111112,Nội thất đầy đủ,0.03375,4,0.4,10.0,6.482446564252142,5.219528182028181,False,False,True,False,3,1.35
30.0,Không xác định,3.0,10.0,2.0,2.0,1.0,Không xác định,0.1166666666666666,4,0.3,7.5,6.482446564252142,6.542857753357753,False,False,True,False,4,3.5
35.0,Không xác định,3.281650616569468,10.665364503850771,3.0,3.0,1.0,Không xác định,0.2257142857142857,6,0.3076923076923076,5.833333333333333,9.333244740302431,6.397863247863248,False,False,True,False,4,7.9
90.0,Không xác định,5.0,18.0,3.0,3.0,1.0,Nội thất đầy đủ,0.0233333333333333,6,0.2777777777777778,15.0,3.2945811202686204,3.635724596391263,False,True,False,False,4,2.1
91.0,Nam,3.5,26.0,4.0,3.0,3.0,Nội thất cao cấp,0.145054945054945,7,0.1346153846153846,13.0,6.482446564252142,8.387476495726496,False,False,True,False,4,13.2
92.0,Không xác định,4.2,22.0,2.0,2.0,2.555555555555556,Hoàn thiện cơ bản,0.0146739130434782,4,0.1909090909090909,23.0,3.2945811202686204,4.834005698005698,False,False,True,False,4,1.35
29.0,Không xác định,3.3,9.0,2.0,2.0,2.0,Bàn giao thô,0.1517241379310345,4,0.3666666666666666,7.25,6.482446564252142,6.181494752785892,False,False,True,False,4,4.4
15.0,Không xác định,3.0,5.0,2.0,1.0,2.0,Nội thất đầy đủ,0.0346666666666666,3,0.6,5.0,6.482446564252142,3.7105428505428506,False,False,True,False,3,0.52
36.0,Không xác định,3.0,12.0,3.0,2.0,2.0,Không xác định,0.1472222222222222,5,0.25,7.2,6.482446564252142,6.181494752785892,False,False,True,False,4,5.3
60.0,Không xác định,4.0,15.0,4.0,5.0,4.0,Nội thất cao cấp,0.125,9,0.2666666666666666,6.666666666666667,6.482446564252142,5.67736010320916,False,False,True,False,4,7.5
117.0,Không xác định,4.5,25.0,4.0,3.0,3.0,Không xác định,0.0538461538461538,7,0.18,16.714285714285715,6.482446564252142,5.780818091168091,False,False,True,False,4,6.3
56.0,Không xác định,4.0,14.0,3.0,3.0,1.0370370370370372,Không xác định,0.1069642857142857,6,0.2857142857142857,9.333333333333334,6.482446564252142,5.928127662460995,False,False,True,False,2,5.99
60.0,Không xác định,4.0,15.0,4.0,4.0,3.0,Nội thất đầy đủ,0.1083333333333333,8,0.2666666666666666,7.5,6.482446564252142,7.606695636527216,False,False,True,False,4,6.5
34.16,Không xác định,4.27,8.0,2.0,2.0,1.0,Nội thất đầy đủ,0.1080210772833723,4,0.53375,8.54,6.482446564252142,6.953664968973188,False,False,False,True,4,3.69
31.5,Không xác định,3.5,9.0,1.0,1.0,2.0,Không xác định,0.0282539682539682,2,0.3888888888888889,15.75,4.048553761336204,5.487272364672365,False,False,True,False,3,0.89
35.0,Không xác định,3.281650616569468,10.665364503850771,2.0,2.0,1.0,Không xác định,0.0842857142857143,4,0.3076923076923076,8.75,6.950338094167041,6.318574481074481,False,False,True,False,4,2.95
121.7,Tây Nam,6.0,20.3,4.0,3.0,3.0,Nội thất đầy đủ,0.0780608052588331,7,0.2955665024630541,17.385714285714286,6.482446564252142,5.312099820618339,False,False,True,False,4,9.5
90.0,Không xác định,4.5,20.0,2.0,2.0,2.5,Không xác định,0.0722222222222222,4,0.225,22.5,6.482446564252142,6.578365190365191,False,False,True,False,4,6.5
42.0,Không xác định,3.5948681370916686,11.683321445547922,5.0,5.0,1.0,Không xác định,0.2047619047619047,10,0.3076923076923077,4.2,6.482446564252142,7.468589258653089,False,True,False,False,4,8.6
30.0,Đông Nam,6.0,5.0,4.0,5.0,6.0,Nội thất cao cấp,0.3399999999999999,9,1.2,3.333333333333333,9.333244740302431,7.545272364672365,False,False,True,False,4,10.2
121.0,Không xác định,4.2,29.0,4.0,4.0,4.0,Không xác định,0.1652892561983471,8,0.1448275862068965,15.125,6.482446564252142,7.568181623931625,False,True,False,False,4,20.0
60.0,Không xác định,4.296689244236597,13.964240043768942,6.0,5.5,1.0,Không xác định,0.165,11,0.3076923076923076,5.454545454545454,6.482446564252142,7.093097076534576,False,True,False,False,4,9.9
27.0,Không xác định,3.0,9.0,2.0,2.0,2.0,Hoàn thiện cơ bản,0.0685185185185185,4,0.3333333333333333,6.75,6.482446564252142,5.312099820618339,False,False,True,False,4,1.85
18.0,Không xác định,3.3,6.0,2.0,2.0,1.0,Không xác định,0.1916666666666666,4,0.5499999999999999,4.5,6.482446564252142,7.468589258653089,False,False,True,False,4,3.45
28.0,Không xác định,3.0,9.0,5.0,3.0,1.0,Nội thất đầy đủ,0.1071428571428571,8,0.3333333333333333,3.5,6.482446564252142,6.010573645340636,False,False,True,False,4,3.0
57.0,Không xác định,3.2,18.0,6.0,5.5,5.0,Không xác định,0.1894736842105263,11,0.1777777777777777,5.181818181818182,6.482446564252142,7.606695636527216,False,True,False,False,4,10.8
80.0,Không xác định,5.0,16.0,2.0,2.0,1.0,Nội thất cao cấp,0.0098625,4,0.3125,20.0,6.482446564252142,3.52450328731098,False,False,True,False,4,0.789
60.0,Không xác định,4.2,12.0,7.0,5.0,5.0,Nội thất cao cấp,0.1866666666666666,12,0.35,5.0,6.482446564252142,8.387476495726496,False,False,True,False,4,11.2
14.5,Không xác định,2.1122354181147664,6.86476510887299,1.0,1.0,1.0,Không xác định,0.1379310344827586,2,0.3076923076923077,7.25,6.482446564252142,6.912731157731158,False,False,True,False,4,2.0
36.0,Tây Bắc,3.328201177351375,10.816653826391969,4.0,4.0,4.0,Nội thất đầy đủ,0.25,8,0.3076923076923077,4.5,9.333244740302431,6.566929651545037,False,False,True,False,4,9.0
54.0,Không xác định,4.0,13.5,3.0,2.0,2.0,Không xác định,0.0862962962962963,5,0.2962962962962963,10.8,6.482446564252142,6.266364283864284,False,False,True,False,4,4.66
52.0,Không xác định,4.0,13.0,4.0,3.0,1.0,Không xác định,0.1096153846153846,7,0.3076923076923077,7.428571428571429,6.482446564252142,5.67736010320916,False,False,True,False,4,5.7
40.0,Không xác định,4.35,9.195402298850576,6.0,4.0,5.0,Nội thất đầy đủ,0.27,10,0.4730624999999999,4.0,9.333244740302431,7.706160420775806,False,False,True,False,4,10.8
48.0,Không xác định,4.0,12.0,3.0,3.0,2.0,Nội thất cao cấp,0.0895833333333333,6,0.3333333333333333,8.0,6.482446564252142,5.697912393162393,False,False,True,False,4,4.3
64.0,Không xác định,3.6,18.0,3.0,3.0,3.0,Nội thất cao cấp,0.073125,6,0.2,10.666666666666666,6.482446564252142,7.606695636527216,False,False,True,False,4,4.68
60.0,Nam,5.0,12.0,2.0,2.0,1.6666666666666667,Hoàn thiện cơ bản,0.025,4,0.4166666666666667,15.0,4.048553761336204,6.398008547008547,False,True,False,False,4,1.5
27.0,Không xác định,3.2,8.7,4.0,3.0,3.0,Nội thất đầy đủ,0.1259259259259259,7,0.367816091954023,3.857142857142857,6.482446564252142,7.475523171889838,False,False,True,False,4,3.4
55.0,Đông Bắc,3.7,16.0,4.0,4.0,5.0,Nội thất đầy đủ,0.2218181818181818,8,0.23125,6.875,6.482446564252142,7.442778641111975,False,True,False,False,4,12.2
75.0,Tây,5.0,15.0,3.0,3.0,2.0,Nội thất đầy đủ,0.096,6,0.3333333333333333,12.5,6.482446564252142,5.780818091168091,False,False,True,False,4,7.2
68.0,Không xác định,4.0,17.0,4.0,5.0,4.0,Nội thất cao cấp,0.1367647058823529,9,0.2352941176470588,7.555555555555555,6.482446564252142,7.433289784289784,False,False,True,False,4,9.3
84.0,Không xác định,4.7,16.0,5.0,5.0,5.0,Nội thất cao cấp,0.1428571428571428,10,0.29375,8.4,6.482446564252142,6.476104755643217,False,False,True,False,4,12.0
33.0,Không xác định,3.186510027262766,10.35615758860399,3.0,3.0,1.0,Không xác định,0.2181818181818182,6,0.3076923076923076,5.5,9.333244740302431,7.245006105006105,False,False,True,False,4,7.2
33.0,Không xác định,3.186510027262766,10.35615758860399,2.0,3.0,4.0,Không xác định,0.206060606060606,5,0.3076923076923076,6.6,6.482446564252142,6.953664968973188,False,False,True,False,4,6.8
76.0,Đông,4.0,19.0,6.0,6.0,5.0,Không xác định,0.1051315789473684,12,0.2105263157894736,6.333333333333333,6.482446564252142,5.697912393162393,False,False,True,False,4,7.99
75.0,Đông Nam,4.3,17.0,3.0,1.0,1.3888888888888888,Không xác định,0.0613333333333333,4,0.2529411764705882,18.75,6.482446564252142,5.841056364056365,False,False,True,False,4,4.6
30.0,Không xác định,3.0,10.0,2.0,3.0,1.0,Bàn giao thô,0.0816666666666666,5,0.3,6.0,6.482446564252142,5.246946818613485,False,False,True,False,4,2.45
55.8,Không xác định,8.0,7.0,4.0,3.0,1.0,Không xác định,0.0949641577060932,7,1.1428571428571428,7.971428571428571,6.482446564252142,6.137671425796426,False,False,True,False,4,5.299
76.5,Tây Bắc,3.4,22.0,5.0,4.0,3.0,Hoàn thiện cơ bản,0.1764705882352941,9,0.1545454545454545,8.5,6.482446564252142,7.606695636527216,False,True,False,False,4,13.5
56.0,Không xác định,4.0,14.5,4.0,5.0,1.0,Nội thất cao cấp,0.1139285714285714,9,0.2758620689655172,6.222222222222222,6.482446564252142,5.297662465594669,False,False,True,False,4,6.38
48.0,Không xác định,3.8430756913220914,12.489995996796797,3.0,3.0,1.0,Nội thất cao cấp,0.1220833333333333,6,0.3076923076923077,8.0,6.482446564252142,6.641274281274282,False,False,True,False,4,5.86
80.0,Tây Nam,4.0,20.0,4.0,4.0,4.0,Nội thất đầy đủ,0.145625,8,0.2,10.0,6.482446564252142,8.505627670940171,False,False,True,False,4,11.65
50.0,Không xác định,3.922322702763681,12.747548783981962,4.0,3.0,1.0,Không xác định,0.119,7,0.3076923076923077,7.142857142857143,6.482446564252142,6.266364283864284,False,False,True,False,4,5.95
27.0,Không xác định,2.8823067684915684,9.367496997597597,3.0,3.0,1.0,Không xác định,0.1955555555555555,6,0.3076923076923077,4.5,6.482446564252142,7.606695636527216,False,False,True,False,4,5.28
72.9,Không xác định,4.0,18.2,3.0,2.0,1.35,Không xác định,0.0610425240054869,5,0.2197802197802197,14.580000000000002,4.048553761336204,4.742984757834758,False,True,False,False,4,4.45
21.0,Không xác định,3.7,6.0,2.0,3.0,5.0,Nội thất cao cấp,0.2799999999999999,5,0.6166666666666667,4.2,6.482446564252142,7.093097076534576,False,False,True,False,4,5.88
12.0,Không xác định,3.0,4.1,2.0,1.0,3.0,Không xác định,0.1566666666666666,3,0.7317073170731708,4.0,6.482446564252142,6.010573645340636,False,False,True,False,4,1.88
39.0,Không xác định,3.6,12.0,3.0,3.0,1.0,Hoàn thiện cơ bản,0.1538461538461538,6,0.3,6.5,6.482446564252142,8.387476495726496,False,False,True,False,4,6.0
161.9,Không xác định,5.4,29.0,3.0,2.0,2.9981481481481485,Không xác định,0.0101852995676343,5,0.1862068965517241,32.38,3.4964384986993684,6.398008547008547,False,False,False,True,4,1.649
48.0,Không xác định,4.0,12.0,4.0,4.0,4.0,Nội thất cao cấp,0.1083333333333333,8,0.3333333333333333,6.0,6.482446564252142,5.67736010320916,False,False,True,False,4,5.2
30.0,Không xác định,3.038218101251,9.87420882906575,4.0,4.0,1.0,Không xác định,0.2333333333333333,8,0.3076923076923077,3.75,6.482446564252142,6.542857753357753,False,False,True,False,4,7.0
37.0,Không xác định,4.1,9.0,2.0,2.0,2.0,Nội thất cao cấp,0.1348648648648648,4,0.4555555555555555,9.25,6.482446564252142,6.820469663395588,False,False,True,False,4,4.99
55.9,Đông,4.0,14.0,5.0,5.0,5.0,Nội thất cao cấp,0.1196779964221824,10,0.2857142857142857,5.59,6.482446564252142,5.219528182028181,False,False,False,True,4,6.69
51.0,Đông Nam,7.0,7.2,3.0,3.0,4.0,Nội thất đầy đủ,0.1019607843137254,6,0.9722222222222222,8.5,6.482446564252142,5.841056364056365,False,False,True,False,4,5.2
36.0,Tây Nam,3.5,11.0,2.0,2.0,2.0,Nội thất cao cấp,0.13,4,0.3181818181818182,9.0,6.482446564252142,6.542857753357753,False,False,True,False,4,4.68
53.0,Không xác định,4.0,13.0,5.0,5.0,4.0,Bàn giao thô,0.1320566037735849,10,0.3076923076923077,5.3,4.695004748338082,6.398008547008547,False,True,False,False,2,6.999
68.0,Không xác định,4.5,15.0,4.0,5.0,4.0,Nội thất cao cấp,0.0866176470588235,9,0.3,7.555555555555555,6.482446564252142,5.887433153951672,False,False,True,False,4,5.89
44.0,Không xác định,4.0,11.0,3.0,3.0,1.0,Không xác định,0.1568181818181818,6,0.3636363636363636,7.333333333333333,6.482446564252142,6.953664968973188,False,False,True,False,4,6.9
87.5,Tây Bắc,7.0,12.5,2.0,1.0,1.0,Hoàn thiện cơ bản,0.0393714285714285,3,0.56,29.166666666666668,6.482446564252142,5.111502849002848,False,False,True,False,4,3.445
60.0,Bắc,4.0,15.0,3.0,2.0,2.0,Hoàn thiện cơ bản,0.0465,5,0.2666666666666666,12.0,6.950338094167041,5.718828557063851,False,False,True,False,4,2.79
25.0,Không xác định,2.773500981126145,9.013878188659971,3.0,3.0,4.0,Không xác định,0.278,6,0.3076923076923077,4.166666666666667,9.333244740302431,6.398008547008547,False,False,True,False,4,6.95
30.8,Tây,4.03,12.0,2.0,2.0,1.0,Hoàn thiện cơ bản,0.1185064935064935,4,0.3358333333333334,7.7,6.482446564252142,6.395365190365189,False,False,True,False,4,3.65
150.0,Không xác định,6.793662204867575,22.079402165819616,3.0,3.0,2.7777777777777777,Không xác định,0.0083333333333333,6,0.3076923076923077,25.0,3.2945811202686204,4.778240321769734,False,False,True,False,3,1.25
68.0,Không xác định,4.0,17.0,2.0,1.0,1.0,Không xác định,0.0176470588235294,3,0.2352941176470588,22.666666666666668,6.482446564252142,6.398008547008547,False,True,False,False,4,1.2
36.0,Không xác định,3.0,12.0,4.0,3.0,3.0,Nội thất đầy đủ,0.155,7,0.25,5.142857142857143,6.482446564252142,7.475523171889838,False,False,True,False,4,5.58
190.0,Không xác định,7.64601454756257,24.84954727957836,3.0,3.0,3.5185185185185186,Không xác định,0.0736842105263157,6,0.3076923076923076,31.666666666666668,6.482446564252142,7.29128485776247,False,False,True,False,4,14.0
100.0,Tây Nam,4.0,24.5,3.0,2.0,2.0,Không xác định,0.0319,5,0.1632653061224489,20.0,2.729001203804021,5.133577533577534,False,False,True,False,4,3.19
45.0,Không xác định,3.0,15.0,4.0,4.0,1.0,Không xác định,0.1333333333333333,8,0.2,5.625,6.482446564252142,6.137671425796426,False,False,True,False,4,6.0
60.0,Không xác định,4.0,15.0,4.0,4.0,5.0,Không xác định,0.0916666666666666,8,0.2666666666666666,7.5,6.482446564252142,5.657502374169041,False,True,False,False,4,5.5
